trial,seed,analysis,operator,sigma_r,kendall_tau,jaccard_top_k,delta_r_bar,policy_violation_rate,predictive_utility
47,89,score_uncertainty,geometric,0.0,0.9999999999999999,1.0,0.0,0.0,0.8178269502488188
47,89,score_uncertainty,geometric,0.02,0.965950792326939,0.9047619047619048,0.004023500402902003,0.0,0.8218504506517208
47,89,score_uncertainty,geometric,0.05,0.9150234137398303,0.7543859649122807,0.008604163124954933,0.0,0.8264311133737737
47,89,score_uncertainty,geometric,0.1,0.8341719181785995,0.47058823529411764,0.03987542359162399,0.0,0.8577023738404428
47,89,score_uncertainty,geometric,0.2,0.68951759813922,0.30718954248366015,0.08363273257540649,0.0,0.9014596828242253
47,89,score_uncertainty,min,0.0,0.9999999999999999,1.0,0.0,0.0,0.7417494183825799
47,89,score_uncertainty,min,0.02,0.9737489574645536,0.9047619047619048,0.00011213322213621257,0.0,0.7418615516047161
47,89,score_uncertainty,min,0.05,0.9326353946891793,0.8348623853211009,0.0068162016090360655,0.0,0.748565619991616
47,89,score_uncertainty,min,0.1,0.8700825893352879,0.6129032258064516,0.016911832949068506,0.0,0.7586612513316484
47,89,score_uncertainty,min,0.2,0.7527708897126234,0.47058823529411764,0.058894194134572087,0.0,0.800643612517152
48,90,score_uncertainty,linear,0.0,1.0,1.0,0.0,0.06,0.8457767062069353
48,90,score_uncertainty,linear,0.02,0.9426746746746747,0.8181818181818182,0.0024637868947294805,0.07,0.8482404931016648
48,90,score_uncertainty,linear,0.05,0.868451319771526,0.6666666666666666,0.017587431400810094,0.05,0.8633641376077454
48,90,score_uncertainty,linear,0.1,0.739941659362124,0.5151515151515151,0.05243040411312805,0.13,0.8982071103200634
48,90,score_uncertainty,linear,0.2,0.5524227790291192,0.3793103448275862,0.08856568044704838,0.0,0.9343423866539837
48,90,score_uncertainty,geometric,0.0,0.9999999999999999,1.0,0.0,0.0,0.8207001442858338
48,90,score_uncertainty,geometric,0.02,0.9644879488584704,0.8691588785046729,-0.0006603743412899599,0.0,0.8200397699445439
48,90,score_uncertainty,geometric,0.05,0.9215383800734024,0.7391304347826086,0.011799276223166899,0.0,0.8324994205090007
48,90,score_uncertainty,geometric,0.1,0.8366279418198609,0.5625,0.029930912915311803,0.0,0.8506310572011456
48,90,score_uncertainty,geometric,0.2,0.7098434901129906,0.3698630136986301,0.09242139347972311,0.0,0.9131215377655569
48,90,score_uncertainty,min,0.0,0.9999999999999999,1.0,0.0,0.0,0.7483158468066035
48,90,score_uncertainty,min,0.02,0.9713214985107231,0.9801980198019802,-0.004238813580701106,0.0,0.7440770332259024
48,90,score_uncertainty,min,0.05,0.9350761509046356,0.8691588785046729,0.00812011476852681,0.0,0.7564359615751303
48,90,score_uncertainty,min,0.1,0.862570055447873,0.7699115044247787,0.020538603323206783,0.0,0.7688544501298102
48,90,score_uncertainty,min,0.2,0.7567365712571807,0.6,0.05814203805833151,0.0,0.806457884864935
49,91,score_uncertainty,linear,0.0,1.0,1.0,0.0,0.14,0.8539909112956485
49,91,score_uncertainty,linear,0.02,0.9459448908362004,0.9047619047619048,-0.0010113920212677652,0.13,0.8529795192743808
49,91,score_uncertainty,linear,0.05,0.8652855138477764,0.7094017094017094,0.0184866792062357,0.16,0.8724775905018842
49,91,score_uncertainty,linear,0.1,0.749135484764876,0.4925373134328358,0.06276653931134346,0.19,0.916757450606992
49,91,score_uncertainty,linear,0.2,0.5244592839779586,0.3157894736842105,0.08201762102670063,0.0,0.9360085323223492
49,91,score_uncertainty,geometric,0.0,0.9999999999999999,1.0,0.0,0.0,0.8177273495458841
49,91,score_uncertainty,geometric,0.02,0.9667014178482067,0.9047619047619048,-0.0017237684066391257,0.0,0.816003581139245
49,91,score_uncertainty,geometric,0.05,0.9215800989357481,0.7699115044247787,0.004054942310288578,0.0,0.8217822918561727
49,91,score_uncertainty,geometric,0.1,0.8506966763036827,0.6528925619834711,0.03543404630894065,0.0,0.8531613958548248
49,91,score_uncertainty,geometric,0.2,0.6866871399085143,0.3888888888888889,0.09492071679934855,0.0,0.9126480663452327
49,91,score_uncertainty,min,0.0,0.9999999999999999,1.0,0.0,0.0,0.7405109171960573
49,91,score_uncertainty,min,0.02,0.9724061718098415,0.8867924528301887,-0.003966581003828185,0.0,0.7365443361922291
49,91,score_uncertainty,min,0.05,0.9376043139627951,0.8348623853211009,0.00973036313595077,0.0,0.7502412803320081
49,91,score_uncertainty,min,0.1,0.8821961510030399,0.7543859649122807,0.023990438211879073,0.0,0.7645013554079364
49,91,score_uncertainty,min,0.2,0.7442710024220794,0.5151515151515151,0.0477827717970124,0.0,0.7882936889930697
50,92,score_uncertainty,linear,0.0,1.0,1.0,0.0,0.04,0.8391534322242588
50,92,score_uncertainty,linear,0.02,0.9410770770770772,0.8181818181818182,0.011463052813293517,0.08,0.8506164850375523
50,92,score_uncertainty,linear,0.05,0.8587936756775252,0.639344262295082,0.020259845599774118,0.09,0.8594132778240329
50,92,score_uncertainty,linear,0.1,0.7297026216482877,0.42857142857142855,0.06977947119954853,0.11,0.9089329034238073
50,92,score_uncertainty,linear,0.2,0.4960444034936939,0.35135135135135137,0.09945264369313012,0.0,0.9386060759173889
50,92,score_uncertainty,geometric,0.0,0.9999999999999999,1.0,0.0,0.0,0.8136525102390867
50,92,score_uncertainty,geometric,0.02,0.9651751459549623,0.8691588785046729,0.005129365840366384,0.0,0.8187818760794531
50,92,score_uncertainty,geometric,0.05,0.9142042040729992,0.7391304347826086,0.008378667805165052,0.0,0.8220311780442517
50,92,score_uncertainty,geometric,0.1,0.8320563989553728,0.6260162601626016,0.047430993686294,0.0,0.8610835039253807
50,92,score_uncertainty,geometric,0.2,0.6822078255012387,0.3793103448275862,0.10869664782017652,0.0,0.9223491580592632
50,92,score_uncertainty,min,0.0,0.9999999999999999,1.0,0.0,0.0,0.7352495234108541
50,92,score_uncertainty,min,0.02,0.9731776480400333,0.8867924528301887,-0.005124935402687436,0.0,0.7301245880081667
50,92,score_uncertainty,min,0.05,0.9288016340078175,0.8348623853211009,-0.0013183924949409231,0.0,0.7339311309159132
50,92,score_uncertainty,min,0.1,0.8670093929800382,0.7391304347826086,0.028473862736715927,0.0,0.7637233861475701
50,92,score_uncertainty,min,0.2,0.7534616771975454,0.5037593984962406,0.04539845917760543,0.0,0.7806479825884596
51,93,score_uncertainty,linear,0.0,1.0,1.0,0.0,0.08,0.8491203147946389
51,93,score_uncertainty,linear,0.02,0.9479639639639639,0.8518518518518519,-0.0013440131897785035,0.07,0.8477763016048604
51,93,score_uncertainty,linear,0.05,0.8676745422171936,0.6666666666666666,0.02960301177547542,0.09,0.8787233265701143
51,93,score_uncertainty,linear,0.1,0.7284789732856634,0.42857142857142855,0.04976323809451144,0.19,0.8988835528891503
51,93,score_uncertainty,linear,0.2,0.5333815178965607,0.2987012987012987,0.084016295536531,0.0,0.9331366103311699
51,93,score_uncertainty,geometric,0.0,0.9999999999999999,1.0,0.0,0.0,0.8196370163497869
51,93,score_uncertainty,geometric,0.02,0.9684671743456086,0.9047619047619048,-0.00014317723776624547,0.0,0.8194938391120207
51,93,score_uncertainty,geometric,0.05,0.9183115829537326,0.7699115044247787,0.02259853071888529,0.0,0.8422355470686722
51,93,score_uncertainty,geometric,0.1,0.8307164631164805,0.5873015873015873,0.023124938364381675,0.0,0.8427619547141686
51,93,score_uncertainty,geometric,0.2,0.6904610616205784,0.3793103448275862,0.0826041999046293,0.0,0.9022412162544162
51,93,score_uncertainty,min,0.0,0.9999999999999999,1.0,0.0,0.0,0.7424564890955071
51,93,score_uncertainty,min,0.02,0.9733597709066466,0.9607843137254902,0.00019064644788102658,0.0,0.7426471355433881
51,93,score_uncertainty,min,0.05,0.9352065194057734,0.8691588785046729,0.010010362185930988,0.0,0.7524668512814381
51,93,score_uncertainty,min,0.1,0.864417021479103,0.680672268907563,0.015884688350871312,0.0,0.7583411774463784
51,93,score_uncertainty,min,0.2,0.742659160286951,0.5384615384615384,0.03858039905509558,0.0,0.7810368881506027
52,94,score_uncertainty,linear,0.0,1.0,1.0,0.0,0.11,0.8567503079509653
52,94,score_uncertainty,linear,0.02,0.9446006006006006,0.8348623853211009,-0.0007380856910723654,0.09,0.8560122222598929
52,94,score_uncertainty,linear,0.05,0.87032137629495,0.6528925619834711,0.013697449208083468,0.16,0.8704477571590488
52,94,score_uncertainty,linear,0.1,0.7305493257354253,0.4492753623188406,0.05263288264381749,0.23,0.9093831905947828
52,94,score_uncertainty,linear,0.2,0.5458930574758232,0.3333333333333333,0.07639350946685985,0.0,0.9331438174178251
52,94,score_uncertainty,geometric,0.0,0.9999999999999999,1.0,0.0,0.0,0.815747944113742
52,94,score_uncertainty,geometric,0.02,0.9665568510506763,0.9230769230769231,-0.0008129996820624985,0.0,0.8149349444316795
52,94,score_uncertainty,geometric,0.05,0.9184859428102994,0.8181818181818182,-0.0007118899298687031,0.0,0.8150360541838733
52,94,score_uncertainty,geometric,0.1,0.8306698650621901,0.5503875968992248,0.03071957239017087,0.0,0.8464675165039128
52,94,score_uncertainty,geometric,0.2,0.7036051628450068,0.3793103448275862,0.0947031578429548,0.0,0.9104511019566968
52,94,score_uncertainty,min,0.0,0.9999999999999999,1.0,0.0,0.0,0.7395829926010472
52,94,score_uncertainty,min,0.02,0.9721877166580091,0.941747572815534,0.0007327514038983907,0.0,0.7403157440049456
52,94,score_uncertainty,min,0.05,0.9342440244877089,0.8518518518518519,0.002702912362897103,0.0,0.7422859049639443
52,94,score_uncertainty,min,0.1,0.8638516093871181,0.7094017094017094,0.012773626196545984,0.0,0.7523566187975932
52,94,score_uncertainty,min,0.2,0.7518381610026071,0.5267175572519084,0.06325297908341043,0.0,0.8028359716844576
53,95,score_uncertainty,linear,0.0,1.0,1.0,0.0,0.13,0.8622357068743862
53,95,score_uncertainty,linear,0.02,0.9437525838458484,0.7699115044247787,0.00928020561307552,0.15,0.8715159124874617
53,95,score_uncertainty,linear,0.05,0.8654569652440944,0.5873015873015873,0.03216388202641274,0.19,0.894399588900799
53,95,score_uncertainty,linear,0.1,0.7482261838135116,0.47058823529411764,0.03750780326819103,0.11,0.8997435101425773
53,95,score_uncertainty,linear,0.2,0.556972007686947,0.32450331125827814,0.06993266008203702,0.0,0.9321683669564232
53,95,score_uncertainty,geometric,0.0,0.9999999999999999,1.0,0.0,0.0,0.815195011916755
53,95,score_uncertainty,geometric,0.02,0.9658090075062551,0.8867924528301887,0.002914654510066117,0.0,0.8181096664268211
53,95,score_uncertainty,geometric,0.05,0.9178810972703502,0.680672268907563,0.018258774374670717,0.0,0.8334537862914257
53,95,score_uncertainty,geometric,0.1,0.8463863590884527,0.5625,0.03147092661616946,0.0,0.8466659385329245
53,95,score_uncertainty,geometric,0.2,0.7125772603367486,0.3422818791946309,0.09048727131336864,0.0,0.9056822832301237
53,95,score_uncertainty,min,0.0,0.9999999999999999,1.0,0.0,0.0,0.7285907009429116
53,95,score_uncertainty,min,0.02,0.9703794829024185,0.8867924528301887,-0.004030340876075567,0.0,0.724560360066836
53,95,score_uncertainty,min,0.05,0.9299830879423051,0.7391304347826086,0.004462154682170483,0.0,0.733052855625082
53,95,score_uncertainty,min,0.1,0.8739237322311901,0.7241379310344828,0.027477217564568,0.0,0.7560679185074796
53,95,score_uncertainty,min,0.2,0.7576656710859067,0.5503875968992248,0.06736189492859068,0.0,0.7959525958715022
54,96,score_uncertainty,linear,0.0,1.0,1.0,0.0,0.05,0.8428797679263177
54,96,score_uncertainty,linear,0.02,0.9424464464464465,0.8181818181818182,0.0006400438858438218,0.03,0.8435198118121615
54,96,score_uncertainty,linear,0.05,0.8656378760762857,0.6666666666666666,0.020845618565409896,0.1,0.8637253864917276
54,96,score_uncertainty,linear,0.1,0.7361467858702845,0.5037593984962406,0.04718742233992479,0.09,0.8900671902662425
54,96,score_uncertainty,linear,0.2,0.5739102153085422,0.4084507042253521,0.0922282036619626,0.0,0.9351079715882803
54,96,score_uncertainty,geometric,0.0,0.9999999999999999,1.0,0.0,0.0,0.8096028387149369
54,96,score_uncertainty,geometric,0.02,0.9656171809841533,0.8518518518518519,0.013192236748056918,0.0,0.8227950754629938
54,96,score_uncertainty,geometric,0.05,0.9191242702251875,0.8018018018018018,0.02051030786347441,0.0,0.8301131465784113
54,96,score_uncertainty,geometric,0.1,0.8369887755338354,0.6129032258064516,0.03688768900735029,0.0,0.8464905277222872
54,96,score_uncertainty,geometric,0.2,0.7235153954608492,0.4492753623188406,0.10014851331282915,0.0,0.909751352027766
54,96,score_uncertainty,min,0.0,0.9999999999999999,1.0,0.0,0.0,0.7580922022799195
54,96,score_uncertainty,min,0.02,0.9718974145120933,0.9230769230769231,0.0025461776482457177,0.0,0.7606383799281652
54,96,score_uncertainty,min,0.05,0.9347456213511257,0.8867924528301887,0.007967332588506237,0.0,0.7660595348684257
54,96,score_uncertainty,min,0.1,0.8706668756123728,0.7094017094017094,0.017672927940779237,0.0,0.7757651302206987
54,96,score_uncertainty,min,0.2,0.7709392104563152,0.639344262295082,0.04104315554698257,0.0,0.799135357826902
55,97,score_uncertainty,linear,0.0,1.0,1.0,0.0,0.1,0.8492787805657507
55,97,score_uncertainty,linear,0.02,0.9451051051051051,0.8518518518518519,0.003192758992293987,0.09,0.8524715395580447
55,97,score_uncertainty,linear,0.05,0.865941941941942,0.6666666666666666,0.014911393441491616,0.15,0.8641901740072423
55,97,score_uncertainty,linear,0.1,0.727616372665531,0.48148148148148145,0.05319589658393242,0.16,0.9024746771496831
55,97,score_uncertainty,linear,0.2,0.5608294876036181,0.30718954248366015,0.07545914993017233,0.0,0.924737930495923
55,97,score_uncertainty,geometric,0.0,0.9999999999999999,1.0,0.0,0.0,0.8041356478592809
55,97,score_uncertainty,geometric,0.02,0.9664529072749607,0.8691588785046729,0.006037842600056353,0.0,0.8101734904593373
55,97,score_uncertainty,geometric,0.05,0.9147765011417568,0.7857142857142857,0.012875240221091766,0.0,0.8170108880803727
55,97,score_uncertainty,geometric,0.1,0.8348402657360984,0.5267175572519084,0.045352011906579226,0.0,0.8494876597658602
55,97,score_uncertainty,geometric,0.2,0.7041652343836905,0.3888888888888889,0.0894622250590279,0.0,0.8935978729183088
55,97,score_uncertainty,min,0.0,0.9999999999999999,1.0,0.0,0.0,0.7341019773471307
55,97,score_uncertainty,min,0.02,0.9711421074026361,0.8867924528301887,0.004114542492904549,0.0,0.7382165198400352
55,97,score_uncertainty,min,0.05,0.9295595705372923,0.7857142857142857,0.0001043499404075332,0.0,0.7342063272875382
55,97,score_uncertainty,min,0.1,0.862118816203088,0.5748031496062992,0.03174679822799176,0.0,0.7658487755751224
55,97,score_uncertainty,min,0.2,0.7458096072026604,0.5384615384615384,0.045878255505539256,0.0,0.7799802328526699
56,98,score_uncertainty,linear,0.0,1.0,1.0,0.0,0.07,0.8546251670989625
56,98,score_uncertainty,linear,0.02,0.9442482482482483,0.8518518518518519,-0.0035397275112861726,0.06,0.8510854395876764
56,98,score_uncertainty,linear,0.05,0.8659982465372611,0.6949152542372882,0.008637787812348807,0.12,0.8632629549113113
56,98,score_uncertainty,linear,0.1,0.7345158102802906,0.5267175572519084,0.037994322366301736,0.07,0.8926194894652643
56,98,score_uncertainty,linear,0.2,0.5290231748390025,0.3333333333333333,0.09084567529662002,0.0,0.9454708423955825
56,98,score_uncertainty,geometric,0.0,0.9999999999999999,1.0,0.0,0.0,0.8215334859548312
56,98,score_uncertainty,geometric,0.02,0.9651000834028355,0.9047619047619048,0.0004104133982210101,0.0,0.8219438993530522
56,98,score_uncertainty,geometric,0.05,0.9143553442870338,0.7391304347826086,0.0036143845066360925,0.0,0.8251478704614673
56,98,score_uncertainty,geometric,0.1,0.8331221275647459,0.639344262295082,0.03153503004577962,0.0,0.8530685160006108
56,98,score_uncertainty,geometric,0.2,0.6971652029846646,0.3888888888888889,0.10267881236385235,0.0,0.9242122983186836
56,98,score_uncertainty,min,0.0,0.9999999999999999,1.0,0.0,0.0,0.7550104345473205
56,98,score_uncertainty,min,0.02,0.9711759799833193,0.941747572815534,-0.0013808720758212711,0.0,0.7536295624714993
56,98,score_uncertainty,min,0.05,0.9283513993231215,0.9230769230769231,-0.0017460286826203042,0.0,0.7532644058647002
56,98,score_uncertainty,min,0.1,0.863613537526574,0.6949152542372882,0.011775967532606568,0.0,0.7667864020799271
56,98,score_uncertainty,min,0.2,0.7543823490211015,0.4925373134328358,0.05947137157757587,0.0,0.8144818061248964
57,99,score_uncertainty,linear,0.0,1.0,1.0,0.0,0.06,0.8450351234431062
57,99,score_uncertainty,linear,0.02,0.9431540972518211,0.8691588785046729,-0.0038865310725599844,0.05,0.8411485923705462
57,99,score_uncertainty,linear,0.05,0.8525324358051327,0.639344262295082,0.01823125508247536,0.11,0.8632663785255815
57,99,score_uncertainty,linear,0.1,0.7413102728490095,0.48148148148148145,0.04413707571150094,0.12,0.8891721991546071
57,99,score_uncertainty,linear,0.2,0.5407756707945894,0.35135135135135137,0.06618099055103221,0.04,0.9112161139941384
57,99,score_uncertainty,geometric,0.0,0.9999999999999999,1.0,0.0,0.0,0.8156173188285624
57,99,score_uncertainty,geometric,0.02,0.9645621351125937,0.9230769230769231,-0.0002747836680218052,0.0,0.8153425351605406
57,99,score_uncertainty,geometric,0.05,0.9104587155963302,0.6949152542372882,0.0064210702924828444,0.0,0.8220383891210452
57,99,score_uncertainty,geometric,0.1,0.8382009697776951,0.6260162601626016,0.03231785611586291,0.0,0.8479351749444253
57,99,score_uncertainty,geometric,0.2,0.697290337389356,0.4084507042253521,0.07200260369737865,0.0,0.887619922525941
57,99,score_uncertainty,min,0.0,0.9999999999999999,1.0,0.0,0.0,0.7473669755321383
57,99,score_uncertainty,min,0.02,0.9704753961634695,0.8867924528301887,-0.0018808857923043876,0.0,0.7454860897398339
57,99,score_uncertainty,min,0.05,0.9264095079232693,0.8348623853211009,0.0019901575233384206,0.0,0.7493571330554767
57,99,score_uncertainty,min,0.1,0.8653457608798448,0.7543859649122807,0.00883638795593733,0.0,0.7562033634880756
57,99,score_uncertainty,min,0.2,0.7475526507133431,0.5384615384615384,0.027612214202609953,0.0,0.7749791897347482
58,100,score_uncertainty,linear,0.0,1.0,1.0,0.0,0.12,0.8560554620469785
58,100,score_uncertainty,linear,0.02,0.9431871871871872,0.8181818181818182,0.0033519248376674415,0.11,0.8594073868846459
58,100,score_uncertainty,linear,0.05,0.8574775173887883,0.639344262295082,0.027430610773609088,0.18,0.8834860728205876
58,100,score_uncertainty,linear,0.1,0.7481626841173619,0.42857142857142855,0.0457554071323335,0.2,0.901810869179312
58,100,score_uncertainty,linear,0.2,0.526511726404894,0.3422818791946309,0.08001133513892866,0.0,0.9360667971859071
58,100,score_uncertainty,geometric,0.0,0.9999999999999999,1.0,0.0,0.0,0.811868911234834
58,100,score_uncertainty,geometric,0.02,0.9663135946622183,0.8691588785046729,0.0059104209036501265,0.0,0.8177793321384841
58,100,score_uncertainty,geometric,0.05,0.9149155569140944,0.7094017094017094,0.017346642063563622,0.0,0.8292155532983976
58,100,score_uncertainty,geometric,0.1,0.8471479662898369,0.6129032258064516,0.031642494830819934,0.0,0.8435114060656539
58,100,score_uncertainty,geometric,0.2,0.6958390073404925,0.3888888888888889,0.10063083890141666,0.0,0.9124997501362506
58,100,score_uncertainty,min,0.0,0.9999999999999999,1.0,0.0,0.0,0.7478089531609452
58,100,score_uncertainty,min,0.02,0.9722018348623852,0.9047619047619048,0.004484388141401285,0.0,0.7522933413023465
58,100,score_uncertainty,min,0.05,0.9323545562505817,0.8518518518518519,0.005558455145197705,0.0,0.7533674083061429
58,100,score_uncertainty,min,0.1,0.8696883404798063,0.6666666666666666,0.006785724932300341,0.0,0.7545946780932455
58,100,score_uncertainty,min,0.2,0.7565503155260661,0.5151515151515151,0.05286042636649857,0.0,0.8006693795274438
59,101,score_uncertainty,linear,0.0,1.0,1.0,0.0,0.03,0.8479582072606996
59,101,score_uncertainty,linear,0.02,0.9472072072072072,0.8181818181818182,0.004482720262350193,0.05,0.8524409275230498
59,101,score_uncertainty,linear,0.05,0.8634235556408888,0.6666666666666666,0.027647738187293713,0.11,0.8756059454479933
59,101,score_uncertainty,linear,0.1,0.7593746566406275,0.5151515151515151,0.032832881166022565,0.0,0.8807910884267222
59,101,score_uncertainty,linear,0.2,0.5823058874968864,0.3986013986013986,0.08170130248300955,0.0,0.9296595097437091
59,101,score_uncertainty,geometric,0.0,0.9999999999999999,1.0,0.0,0.0,0.8216406200582006
59,101,score_uncertainty,geometric,0.02,0.9678690575479566,0.8348623853211009,-2.264999669621126e-05,0.0,0.8216179700615044
59,101,score_uncertainty,geometric,0.05,0.9150437290585516,0.7857142857142857,0.011774538213334074,0.0,0.8334151582715347
59,101,score_uncertainty,geometric,0.1,0.8466797429811784,0.639344262295082,0.0398913874557556,0.0,0.8615320075139562
59,101,score_uncertainty,geometric,0.2,0.7237239587984301,0.48148148148148145,0.08201331859861283,0.0,0.9036539386568134
59,101,score_uncertainty,min,0.0,0.9999999999999999,1.0,0.0,0.0,0.7457546938300156
59,101,score_uncertainty,min,0.02,0.9731567973311092,0.9230769230769231,-0.0007000193298123403,0.0,0.7450546745002032
59,101,score_uncertainty,min,0.05,0.9246118810709885,0.8691588785046729,0.008107209912957991,0.0,0.7538619037429736
59,101,score_uncertainty,min,0.1,0.8647826420370403,0.7699115044247787,0.030472572477174276,0.0,0.7762272663071899
59,101,score_uncertainty,min,0.2,0.760391593417879,0.5151515151515151,0.057112128056096334,0.0,0.8028668218861119
60,102,score_uncertainty,linear,0.0,1.0,1.0,0.0,0.03,0.8472347038552536
60,102,score_uncertainty,linear,0.02,0.9452722174901808,0.8348623853211009,0.006975533420179758,0.07,0.8542102372754333
60,102,score_uncertainty,linear,0.05,0.8619529838503938,0.5873015873015873,0.01710225358105566,0.11,0.8643369574363092
60,102,score_uncertainty,linear,0.1,0.7462506110434602,0.5037593984962406,0.05044409156428775,0.08,0.8976787954195413
60,102,score_uncertainty,linear,0.2,0.5202548601706852,0.36054421768707484,0.10577383433713938,0.0,0.953008538192393
60,102,score_uncertainty,geometric,0.0,0.9999999999999999,1.0,0.0,0.0,0.8222955278822675
60,102,score_uncertainty,geometric,0.02,0.967297748123436,0.8518518518518519,-0.0070717257136415634,0.0,0.8152238021686259
60,102,score_uncertainty,geometric,0.05,0.9172507417713971,0.7241379310344828,0.005546116453674088,0.0,0.8278416443359415
60,102,score_uncertainty,geometric,0.1,0.8431378832202132,0.5503875968992248,0.038675232814130434,0.0,0.8609707606963979
60,102,score_uncertainty,geometric,0.2,0.6921425966400243,0.3793103448275862,0.10097965721643587,0.0,0.9232751850987033
60,102,score_uncertainty,min,0.0,0.9999999999999999,1.0,0.0,0.0,0.7465516281338342
60,102,score_uncertainty,min,0.02,0.9736864053377814,0.941747572815534,0.0015556182795914975,0.0,0.7481072464134257
60,102,score_uncertainty,min,0.05,0.9325295571764868,0.8181818181818182,-0.003978980042713465,0.0,0.7425726480911208
60,102,score_uncertainty,min,0.1,0.8752096000471247,0.7391304347826086,0.02602381099429807,0.0,0.7725754391281323
60,102,score_uncertainty,min,0.2,0.7429440621900654,0.5625,0.059038234730745986,0.0,0.8055898628645802
61,103,score_uncertainty,linear,0.0,1.0,1.0,0.0,0.07,0.848746996357178
61,103,score_uncertainty,linear,0.02,0.9419368788161664,0.8348623853211009,0.010447533880182824,0.12,0.8591945302373608
61,103,score_uncertainty,linear,0.05,0.8586667097145304,0.5748031496062992,0.018017993922543107,0.12,0.8667649902797211
61,103,score_uncertainty,linear,0.1,0.7280454449292479,0.48148148148148145,0.04819313044876672,0.13,0.8969401268059447
61,103,score_uncertainty,linear,0.2,0.521177513384702,0.2987012987012987,0.08137448720648899,0.0,0.930121483563667
61,103,score_uncertainty,geometric,0.0,0.9999999999999999,1.0,0.0,0.0,0.8141177868711515
61,103,score_uncertainty,geometric,0.02,0.9655629691409507,0.8867924528301887,0.0027111823929988343,0.0,0.8168289692641504
61,103,score_uncertainty,geometric,0.05,0.9171392827356128,0.6949152542372882,0.00758473255995562,0.0,0.8217025194311072
61,103,score_uncertainty,geometric,0.1,0.8326963799848959,0.5625,0.03677146074747617,0.0,0.8508892476186277
61,103,score_uncertainty,geometric,0.2,0.6964261044376985,0.3333333333333333,0.09251795139772989,0.0,0.9066357382688814
61,103,score_uncertainty,min,0.0,0.9999999999999999,1.0,0.0,0.0,0.7522709814574173
61,103,score_uncertainty,min,0.02,0.9741909924937446,0.941747572815534,-0.0008165545657845552,0.0,0.7514544268916328
61,103,score_uncertainty,min,0.05,0.9352126772310257,0.7857142857142857,0.0031060253525255765,0.0,0.7553770068099429
61,103,score_uncertainty,min,0.1,0.8726636349984492,0.6528925619834711,0.017084202343704558,0.0,0.7693551838011219
61,103,score_uncertainty,min,0.2,0.7567424250631183,0.4925373134328358,0.04795597260884077,0.0,0.8002269540662581
62,104,score_uncertainty,linear,0.0,1.0,1.0,0.0,0.09,0.8661245977239149
62,104,score_uncertainty,linear,0.02,0.9463132595733066,0.8018018018018018,0.004391642874633561,0.11,0.8705162405985485
62,104,score_uncertainty,linear,0.05,0.8632038359174804,0.680672268907563,0.008482230449823991,0.13,0.8746068281737389
62,104,score_uncertainty,linear,0.1,0.7371371984493337,0.4925373134328358,0.04269012921944748,0.2,0.9088147269433624
62,104,score_uncertainty,linear,0.2,0.5456781419464971,0.3888888888888889,0.07062298506774889,0.0,0.9367475827916638
62,104,score_uncertainty,geometric,0.0,0.9999999999999999,1.0,0.0,0.0,0.830095394483195
62,104,score_uncertainty,geometric,0.02,0.9675412957696146,0.8867924528301887,0.0015022828756707796,0.0,0.8315976773588658
62,104,score_uncertainty,geometric,0.05,0.9167837724031597,0.7543859649122807,-0.0007104091711170879,0.0,0.8293849853120779
62,104,score_uncertainty,geometric,0.1,0.8367717080452328,0.6666666666666666,0.022140541477355558,0.0,0.8522359359605506
62,104,score_uncertainty,geometric,0.2,0.7003528123351656,0.48148148148148145,0.0881612321348495,0.0,0.9182566266180445
62,104,score_uncertainty,min,0.0,0.9999999999999999,1.0,0.0,0.0,0.7582667901075191
62,104,score_uncertainty,min,0.02,0.9729492002650868,0.941747572815534,4.3063762656947446e-05,0.0,0.758309853870176
62,104,score_uncertainty,min,0.05,0.9334080714077597,0.8691588785046729,-0.0018298950659997315,0.0,0.7564368950415193
62,104,score_uncertainty,min,0.1,0.8615970312125767,0.7094017094017094,0.01296748557897387,0.0,0.7712342756864929
62,104,score_uncertainty,min,0.2,0.749053949728762,0.6129032258064516,0.03725459005731646,0.0,0.7955213801648355
63,105,score_uncertainty,linear,0.0,1.0,1.0,0.0,0.08,0.8417476707467587
63,105,score_uncertainty,linear,0.02,0.9422852275132123,0.8018018018018018,0.0014880779601438299,0.07,0.8432357487069025
63,105,score_uncertainty,linear,0.05,0.8603575196803005,0.6260162601626016,0.01565700559747152,0.09,0.8574046763442302
63,105,score_uncertainty,linear,0.1,0.7511853535164577,0.45985401459854014,0.06441943885148049,0.13,0.9061671095982392
63,105,score_uncertainty,linear,0.2,0.534312384808194,0.3157894736842105,0.09085550131354803,0.0,0.9326031720603067
63,105,score_uncertainty,geometric,0.0,0.9999999999999999,1.0,0.0,0.0,0.8091077357060015
63,105,score_uncertainty,geometric,0.02,0.965321100917431,0.8867924528301887,-0.004775847900705288,0.0,0.8043318878052962
63,105,score_uncertainty,geometric,0.05,0.9140631290921658,0.7391304347826086,0.010004872001062148,0.0,0.8191126077070636
63,105,score_uncertainty,geometric,0.1,0.8484785053800645,0.5625,0.04918526113151256,0.0,0.858292996837514
63,105,score_uncertainty,geometric,0.2,0.6985218601183574,0.3793103448275862,0.09710533172475233,0.0,0.9062130674307538
63,105,score_uncertainty,min,0.0,0.9999999999999999,1.0,0.0,0.0,0.7361106891956232
