trial,seed,analysis,operator,lambda,kendall_tau,jaccard_top_k,delta_r_bar,policy_violation_rate,predictive_utility
123,165,lambda_perturbation,geometric,0.725,0.982276897414512,0.941747572815534,-0.004555505676402838,0.0,0.802207946162907
123,165,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8067634518393099
123,165,lambda_perturbation,geometric,0.775,0.9826897414512092,0.9047619047619048,0.007275933409552127,0.0,0.814039385248862
123,165,lambda_perturbation,geometric,0.8,0.9655504587155962,0.8518518518518519,0.013141093068522736,0.0,0.8199045449078326
123,165,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.744659911087431
123,165,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.744659911087431
123,165,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.744659911087431
123,165,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.744659911087431
123,165,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.744659911087431
124,166,lambda_perturbation,linear,0.7,0.9277797797797798,0.8348623853211009,-0.0207836118125595,0.0,0.8422697379095474
124,166,lambda_perturbation,linear,0.725,0.9648288288288289,0.8691588785046729,-0.017371706101280804,0.0,0.8456816436208261
124,166,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.05,0.8630533497221069
124,166,lambda_perturbation,linear,0.775,0.9671431431431432,0.8518518518518519,0.017320436062219002,0.12,0.8803737857843259
124,166,lambda_perturbation,linear,0.8,0.9367927927927928,0.7699115044247787,0.025617918345512525,0.16,0.8886712680676194
124,166,lambda_perturbation,geometric,0.7,0.9652543786488739,0.8518518518518519,-0.016477614595308276,0.0,0.8134956113243349
124,166,lambda_perturbation,geometric,0.725,0.9831276063386153,0.9607843137254902,-0.0037843685128486904,0.0,0.8261888574067945
124,166,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8299732259196432
124,166,lambda_perturbation,geometric,0.775,0.9827814845704753,0.9607843137254902,0.004092774336062033,0.0,0.8340660002557052
124,166,lambda_perturbation,geometric,0.8,0.9662927439532943,0.8691588785046729,0.013437632576611791,0.0,0.843410858496255
124,166,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7575853706347765
124,166,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7575853706347765
124,166,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7575853706347765
124,166,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7575853706347765
124,166,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7575853706347765
125,167,lambda_perturbation,linear,0.7,0.9276676676676677,0.8348623853211009,-0.02394340067954126,0.0,0.8321972908118387
125,167,lambda_perturbation,linear,0.725,0.9647087087087087,0.8691588785046729,-0.01869433180663871,0.01,0.8374463596847412
125,167,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.08,0.85614069149138
125,167,lambda_perturbation,linear,0.775,0.9681401401401402,0.8181818181818182,0.021093321757627015,0.18,0.877234013249007
125,167,lambda_perturbation,linear,0.8,0.9377817817817818,0.7391304347826086,0.029317927596142823,0.23,0.8854586190875228
125,167,lambda_perturbation,geometric,0.7,0.9671768140116762,0.9047619047619048,-0.00876767479769347,0.0,0.8159029138823367
125,167,lambda_perturbation,geometric,0.725,0.9834778982485404,0.9230769230769231,-0.0052026970930750815,0.0,0.8194678915869551
125,167,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8246705886800302
125,167,lambda_perturbation,geometric,0.775,0.983369474562135,0.941747572815534,0.004850392192535247,0.0,0.8295209808725654
125,167,lambda_perturbation,geometric,0.8,0.9670350291909923,0.8867924528301887,0.008669564251635786,0.0,0.833340152931666
125,167,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7470962577309007
125,167,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7470962577309007
125,167,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7470962577309007
125,167,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7470962577309007
125,167,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7470962577309007
126,168,lambda_perturbation,linear,0.7,0.9204564564564565,0.7543859649122807,-0.03513397906781657,0.0,0.8222578533681082
126,168,lambda_perturbation,linear,0.725,0.9616216216216217,0.8018018018018018,-0.027998303800069957,0.02,0.8293935286358548
126,168,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.12,0.8573918324359248
126,168,lambda_perturbation,linear,0.775,0.9651211211211213,0.8518518518518519,0.015904185487120137,0.2,0.8732960179230449
126,168,lambda_perturbation,linear,0.8,0.9323603603603604,0.7391304347826086,0.028551203805063485,0.27,0.8859430362409882
126,168,lambda_perturbation,geometric,0.7,0.9647748123436196,0.8691588785046729,-0.01155349920223181,0.0,0.7977795031203846
126,168,lambda_perturbation,geometric,0.725,0.9824562135112593,0.9230769230769231,-0.006405595938301589,0.0,0.8029274063843148
126,168,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8093330023226164
126,168,lambda_perturbation,geometric,0.775,0.9833486238532109,0.9047619047619048,0.008506996773958275,0.0,0.8178399990965747
126,168,lambda_perturbation,geometric,0.8,0.9666722268557129,0.8518518518518519,0.014945357932762082,0.0,0.8242783602553785
126,168,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7441488780025353
126,168,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7441488780025353
126,168,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7441488780025353
126,168,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7441488780025353
126,168,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7441488780025353
127,169,lambda_perturbation,linear,0.7,0.9264904904904905,0.7094017094017094,-0.04056669086307585,0.0,0.819232069305577
127,169,lambda_perturbation,linear,0.725,0.9641401401401402,0.8181818181818182,-0.025783748501186143,0.03,0.8340150116674667
127,169,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.11,0.8597987601686529
127,169,lambda_perturbation,linear,0.775,0.9656016016016017,0.8867924528301887,0.01378706341496927,0.17,0.8735858235836221
127,169,lambda_perturbation,linear,0.8,0.9336416416416418,0.7699115044247787,0.025427670212023523,0.24,0.8852264303806764
127,169,lambda_perturbation,geometric,0.7,0.964020016680567,0.8691588785046729,-0.014562734998703863,0.0,0.7868612888221265
127,169,lambda_perturbation,geometric,0.725,0.9817806505421183,0.9047619047619048,-0.012083488935099251,0.0,0.7893405348857311
127,169,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8014240238208303
127,169,lambda_perturbation,geometric,0.775,0.9817222685571307,0.8518518518518519,0.015134324559181067,0.0,0.8165583483800114
127,169,lambda_perturbation,geometric,0.8,0.9644662218515428,0.7857142857142857,0.023060014435285492,0.0,0.8244840382561158
127,169,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.728364940643718
127,169,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.728364940643718
127,169,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.728364940643718
127,169,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.728364940643718
127,169,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.728364940643718
128,170,lambda_perturbation,linear,0.7,0.9268508508508508,0.7699115044247787,-0.0357472726909821,0.02,0.8346389214279138
128,170,lambda_perturbation,linear,0.725,0.9647727727727728,0.9047619047619048,-0.011862027993980173,0.09,0.8585241661249158
128,170,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.14,0.870386194118896
128,170,lambda_perturbation,linear,0.775,0.9678518518518519,0.9047619047619048,0.00924118490341952,0.19,0.8796273790223155
128,170,lambda_perturbation,linear,0.8,0.9372972972972974,0.7857142857142857,0.022299563270010814,0.25,0.8926857573889068
128,170,lambda_perturbation,geometric,0.7,0.9661301084236862,0.8348623853211009,-0.01532689140907817,0.0,0.8133986525214243
128,170,lambda_perturbation,geometric,0.725,0.983323603002502,0.8867924528301887,-0.008891640828007974,0.0,0.8198339031024945
128,170,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8287255439305025
128,170,lambda_perturbation,geometric,0.775,0.9835279399499581,0.9801980198019802,0.0027737433810092194,0.0,0.8314992873115117
128,170,lambda_perturbation,geometric,0.8,0.9673394495412844,0.9230769230769231,0.00654806770602534,0.0,0.8352736116365278
128,170,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7322355640966401
128,170,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7322355640966401
128,170,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7322355640966401
128,170,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7322355640966401
128,170,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7322355640966401
129,171,lambda_perturbation,linear,0.7,0.9238918918918919,0.7391304347826086,-0.03928964379049937,0.0,0.8075815899158083
129,171,lambda_perturbation,linear,0.725,0.9631311311311311,0.8518518518518519,-0.018849926870943223,0.06,0.8280213068353645
129,171,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.14,0.8468712337063077
129,171,lambda_perturbation,linear,0.775,0.96603003003003,0.8181818181818182,0.021962048555713598,0.24,0.8688332822620213
129,171,lambda_perturbation,linear,0.8,0.9347267267267269,0.7094017094017094,0.03395808018253066,0.3,0.8808293138888383
129,171,lambda_perturbation,geometric,0.7,0.9630608840700583,0.9230769230769231,-0.006955282694659726,0.0,0.8014514780813564
129,171,lambda_perturbation,geometric,0.725,0.9815596330275228,0.9801980198019802,-0.0013746696130502167,0.0,0.8070320911629659
129,171,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8084067607760161
129,171,lambda_perturbation,geometric,0.775,0.9819307756463718,0.9801980198019802,0.0005818042330497653,0.0,0.8089885650090659
129,171,lambda_perturbation,geometric,0.8,0.9646914095079231,0.9047619047619048,0.004381514014941135,0.0,0.8127882747909573
129,171,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7433441446264323
129,171,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7433441446264323
129,171,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7433441446264323
129,171,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7433441446264323
129,171,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7433441446264323
130,172,lambda_perturbation,linear,0.7,0.9257537537537538,0.8181818181818182,-0.02558196199172591,0.0,0.8179114563276599
130,172,lambda_perturbation,linear,0.725,0.9638158158158158,0.8691588785046729,-0.018960905381128712,0.0,0.8245325129382571
130,172,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.05,0.8434934183193858
130,172,lambda_perturbation,linear,0.775,0.9650650650650651,0.8348623853211009,0.019197348991563,0.13,0.8626907673109488
130,172,lambda_perturbation,linear,0.8,0.9325405405405406,0.7391304347826086,0.032181717536690524,0.19,0.8756751358560764
130,172,lambda_perturbation,geometric,0.7,0.9655796497080898,0.9047619047619048,-0.007657823617037596,0.0,0.807927046074929
130,172,lambda_perturbation,geometric,0.725,0.9829774812343618,0.9607843137254902,-0.0039222472906403905,0.0,0.8116626224013263
130,172,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8155848696919666
130,172,lambda_perturbation,geometric,0.775,0.9832360300250207,0.941747572815534,0.006532278787313883,0.0,0.8221171484792805
130,172,lambda_perturbation,geometric,0.8,0.9665638031693077,0.8691588785046729,0.011785868138109223,0.0,0.8273707378300759
130,172,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7638171641589974
130,172,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7638171641589974
130,172,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7638171641589974
130,172,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7638171641589974
130,172,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7638171641589974
131,173,lambda_perturbation,linear,0.7,0.9243563563563564,0.8348623853211009,-0.02327140447155096,0.0,0.8260447128794717
131,173,lambda_perturbation,linear,0.725,0.9633153153153153,0.9047619047619048,-0.010863050828008203,0.03,0.8384530665230144
131,173,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.07,0.8493161173510226
131,173,lambda_perturbation,linear,0.775,0.9656096096096096,0.8181818181818182,0.02439704656637054,0.17,0.8737131639173932
131,173,lambda_perturbation,linear,0.8,0.9341981981981982,0.7241379310344828,0.03579848374002159,0.23,0.8851146010910442
131,173,lambda_perturbation,geometric,0.7,0.9659841534612176,0.9230769230769231,-0.00789059269827841,0.0,0.8133170218361444
131,173,lambda_perturbation,geometric,0.725,0.98325271059216,0.9607843137254902,-0.0027177265525492045,0.0,0.8184898879818736
131,173,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8212076145344228
131,173,lambda_perturbation,geometric,0.775,0.9826647206005003,0.9230769230769231,0.008074430472917449,0.0,0.8292820450073403
131,173,lambda_perturbation,geometric,0.8,0.9662468723936614,0.9047619047619048,0.009578478078385633,0.0,0.8307860926128084
131,173,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7510501202903548
131,173,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7510501202903548
131,173,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7510501202903548
131,173,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7510501202903548
131,173,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7510501202903548
132,174,lambda_perturbation,linear,0.7,0.928980980980981,0.7543859649122807,-0.032180740043313616,0.0,0.8121974642804133
132,174,lambda_perturbation,linear,0.725,0.9648008008008009,0.8348623853211009,-0.02384891162267677,0.0,0.8205292927010501
132,174,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.07,0.8443782043237269
132,174,lambda_perturbation,linear,0.775,0.9668428428428428,0.7699115044247787,0.028029497907540946,0.17,0.8724077022312678
132,174,lambda_perturbation,linear,0.8,0.934914914914915,0.6528925619834711,0.04140870429123167,0.24,0.8857869086149586
132,174,lambda_perturbation,geometric,0.7,0.9655587989991659,0.8181818181818182,-0.01685549620914495,0.0,0.7899200281422264
132,174,lambda_perturbation,geometric,0.725,0.9830275229357797,0.9230769230769231,-0.004854389092587952,0.0,0.8019211352587834
132,174,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8067755243513713
132,174,lambda_perturbation,geometric,0.775,0.9832360300250207,0.9230769230769231,0.00828937414423181,0.0,0.8150648984956032
132,174,lambda_perturbation,geometric,0.8,0.967231025854879,0.8348623853211009,0.01568072230599693,0.0,0.8224562466573683
132,174,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7566413271236381
132,174,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7566413271236381
132,174,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7566413271236381
132,174,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7566413271236381
132,174,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7566413271236381
133,175,lambda_perturbation,linear,0.7,0.9225265265265264,0.7699115044247787,-0.032246737923030566,0.0,0.8302794852276183
133,175,lambda_perturbation,linear,0.725,0.9625505505505506,0.8348623853211009,-0.024911187412142266,0.0,0.8376150357385066
133,175,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.08,0.8625262231506489
133,175,lambda_perturbation,linear,0.775,0.9653293293293294,0.8867924528301887,0.013128551074337969,0.14,0.8756547742249868
133,175,lambda_perturbation,linear,0.8,0.9341581581581582,0.7699115044247787,0.02662212850904644,0.2,0.8891483516596953
133,175,lambda_perturbation,geometric,0.7,0.9623853211009172,0.9047619047619048,-0.010664159834363529,0.0,0.8089881629417296
133,175,lambda_perturbation,geometric,0.725,0.9810467055879898,0.9230769230769231,-0.009475500765750211,0.0,0.8101768220103429
133,175,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8196523227760931
133,175,lambda_perturbation,geometric,0.775,0.9815387823185987,0.941747572815534,0.0031642625194392426,0.0,0.8228165852955324
133,175,lambda_perturbation,geometric,0.8,0.9628815679733109,0.8348623853211009,0.01328345267091402,0.0,0.8329357754470071
133,175,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.755158473693095
133,175,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.755158473693095
133,175,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.755158473693095
133,175,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.755158473693095
133,175,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.755158473693095
134,176,lambda_perturbation,linear,0.7,0.9251731731731733,0.8518518518518519,-0.02140982711518369,0.0,0.8347663904084418
134,176,lambda_perturbation,linear,0.725,0.9634234234234235,0.9230769230769231,-0.011655964265170349,0.01,0.8445202532584551
134,176,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.05,0.8561762175236255
134,176,lambda_perturbation,linear,0.775,0.9667427427427429,0.9047619047619048,0.01190841278712007,0.1,0.8680846303107456
134,176,lambda_perturbation,linear,0.8,0.9352872872872874,0.7699115044247787,0.027796488664544983,0.18,0.8839727061881705
134,176,lambda_perturbation,geometric,0.7,0.9627564637197662,0.8691588785046729,-0.012934928216222108,0.0,0.8043935689177749
134,176,lambda_perturbation,geometric,0.725,0.9816972477064219,0.9607843137254902,-0.004357460627833931,0.0,0.8129710365061631
134,176,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.817328497133997
134,176,lambda_perturbation,geometric,0.775,0.9825104253544619,0.9230769230769231,0.009212493541299382,0.0,0.8265409906752964
134,176,lambda_perturbation,geometric,0.8,0.9645663052543784,0.8691588785046729,0.015128059310952735,0.0,0.8324565564449498
134,176,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7363995158150073
134,176,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7363995158150073
134,176,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7363995158150073
