scenario,lambda,operator,policy_violation_rate_mean,policy_violation_rate_std,policy_violation_rate_ci_low,policy_violation_rate_ci_high,veto_preservation_rate_mean,veto_preservation_rate_std,veto_preservation_rate_ci_low,veto_preservation_rate_ci_high,predictive_utility_mean,predictive_utility_std,predictive_utility_ci_low,predictive_utility_ci_high,n_veto_topk_mean,n_veto_topk_std,n_veto_topk_ci_low,n_veto_topk_ci_high,n_weak_nv_topk_mean,n_weak_nv_topk_std,n_weak_nv_topk_ci_low,n_weak_nv_topk_ci_high,n_normal_topk_mean,n_normal_topk_std,n_normal_topk_ci_low,n_normal_topk_ci_high,frac_veto_topk_mean,frac_veto_topk_std,frac_veto_topk_ci_low,frac_veto_topk_ci_high,frac_weak_nv_topk_mean,frac_weak_nv_topk_std,frac_weak_nv_topk_ci_low,frac_weak_nv_topk_ci_high,frac_normal_topk_mean,frac_normal_topk_std,frac_normal_topk_ci_low,frac_normal_topk_ci_high,e_weak_context_mean,e_weak_context_std,e_weak_context_ci_low,e_weak_context_ci_high,observed_veto_rate_mean,observed_veto_rate_std,observed_veto_rate_ci_low,observed_veto_rate_ci_high,false_negative_veto_rate_mean,false_negative_veto_rate_std,false_negative_veto_rate_ci_low,false_negative_veto_rate_ci_high,kendall_tau_mean,kendall_tau_std,kendall_tau_ci_low,kendall_tau_ci_high,jaccard_top_k_mean,jaccard_top_k_std,jaccard_top_k_ci_low,jaccard_top_k_ci_high,sweep,sigma_q
low_veto_frac,0.9,linear,0.15840999999999997,0.03074275552088682,0.1,0.22,0.84159,0.030742755520886803,0.78,0.9,0.8835889297788072,0.007178750985992217,0.8692625186674107,0.8977384792020913,15.841,3.074275552088682,10.0,22.0,8.287,2.650973153138043,3.9750000000000014,14.0,75.872,3.8220706723220363,68.0,83.0,0.15840999999999997,0.03074275552088682,0.1,0.22,0.08287,0.02650973153138043,0.039750000000000014,0.14,0.7587200000000001,0.03822070672322038,0.68,0.83,0.24128000000000002,0.038220706723220366,0.17,0.32,0.15840999999999997,0.03074275552088682,0.1,0.22,0.0,0.0,0.0,0.0,0.00031601537184146734,0.019668661601825378,-0.03889938037311775,0.036446520916310496,0.06868931722500163,0.018158601196657586,0.03626943005181347,0.1111111111111111,lambda,
low_veto_frac,0.9,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7565308182384056,0.011255102906560394,0.7348666349037349,0.7783214774163179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
low_veto_frac,1.0,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8679105036512708,0.007994330100311042,0.852167998066149,0.8836410444272876,0.0,0.0,0.0,0.0,15.563,3.5519920675091106,9.0,23.0,84.437,3.5519920675091106,77.0,91.0,0.0,0.0,0.0,0.0,0.15563,0.03551992067509111,0.09,0.23,0.8443699999999998,0.03551992067509111,0.77,0.91,0.15563,0.03551992067509111,0.09,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09445146957001654,0.019359489652397425,0.05703466961015503,0.12968932818222864,0.0561543066016975,0.01662736884280866,0.02564102564102564,0.09289617486338798,lambda,
low_veto_frac,1.0,linear,0.23972000000000002,0.0321862945608462,0.18,0.3,0.76028,0.03218629456084622,0.7,0.8200000000000001,0.8885579391243341,0.007036908680324555,0.8742142321942892,0.9028903437586415,23.972,3.21862945608462,18.0,30.0,11.828,3.108066292098043,6.0,18.0,64.2,4.101319400000543,56.0,72.0,0.23972000000000002,0.0321862945608462,0.18,0.3,0.11828,0.03108066292098043,0.06,0.18,0.642,0.041013194000005436,0.56,0.72,0.358,0.041013194000005436,0.28,0.44,0.23972000000000002,0.0321862945608462,0.18,0.3,0.0,0.0,0.0,0.0,-0.07183659043382205,0.019622435248263854,-0.10948538731825627,-0.035406906993557315,0.042588837612554074,0.014274156065788888,0.015228426395939087,0.06951871657754011,lambda,
low_veto_frac,1.0,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7565308182384056,0.011255102906560394,0.7348666349037349,0.7783214774163179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_heavy,0.0,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4994631407757576,0.021608282374229428,0.46006329850590394,0.5411147175704034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_heavy,0.0,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4994631407757576,0.021608282374229428,0.46006329850590394,0.5411147175704034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_heavy,0.0,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238075,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_heavy,0.1,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.541273559807124,0.020934544977575395,0.4988763888202241,0.5819139535086191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9741359549624685,0.0013072829056157346,0.9715303377814845,0.9765654712260216,0.8560310783069923,0.0339319889091401,0.7857142857142857,0.9230769230769231,lambda,
weak_heavy,0.1,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5285178141929116,0.021625870653976975,0.48484750939166044,0.569360328330361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8504085642778655,0.007677540346294542,0.8352981729849612,0.8648524344742742,0.8950978325413402,0.029391985362868803,0.8348623853211009,0.941747572815534,lambda,
weak_heavy,0.1,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238075,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_heavy,0.2,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5854939568691404,0.019664518685912662,0.5472705264976113,0.6249351400187017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9427263219349457,0.0027864592705393234,0.9373954336947454,0.948194432860717,0.7224918170060649,0.04012968568571583,0.639344262295082,0.8018018018018018,lambda,
weak_heavy,0.2,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5635597847207443,0.021316844115938528,0.5193848738568294,0.6046873314477229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272452039455742,0.011076640569054403,0.7050770131860119,0.7487942452571303,0.7843125755960789,0.037601264366006686,0.7094017094017094,0.8518518518518519,lambda,
weak_heavy,0.2,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238075,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_heavy,0.3,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6273418438550264,0.01858305572874562,0.5911026663968713,0.6633855565344015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9046815054211842,0.004517734267277834,0.8956231234361967,0.9135154295246037,0.6052139278048149,0.04271877970778726,0.5267175572519084,0.6949152542372882,lambda,
weak_heavy,0.3,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6066394697920341,0.020189139849440423,0.5652107655568751,0.6459815578362029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5950290206571448,0.013729396251895936,0.5687537860205334,0.6208674006773209,0.6630753000150419,0.04178313222331222,0.5873015873015873,0.7391304347826086,lambda,
weak_heavy,0.3,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238075,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_heavy,0.4,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6652489332415102,0.017326664340742398,0.6285434812528634,0.6978683151381185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858717981651376,0.0064223896335717685,0.846202460383653,0.8714932235195996,0.5051429264163882,0.04216107543470524,0.42857142857142855,0.5873015873015873,lambda,
weak_heavy,0.4,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6588733868101984,0.018948571391418177,0.6213194326410474,0.6962709948635356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4510092429382713,0.015740751092489645,0.41940825899487155,0.47996657589085934,0.5342917449662239,0.04251323395477256,0.45985401459854014,0.6260162601626016,lambda,
weak_heavy,0.4,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238075,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_heavy,0.5,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6995453794879931,0.015949265800345457,0.6682174001192637,0.7302398366721486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.803258678065054,0.008446681286389443,0.786732381150959,0.8201204128440367,0.4190484400420826,0.03997774626893232,0.3422818791946309,0.5037593984962406,lambda,
weak_heavy,0.5,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7148298971022143,0.016211905711959122,0.6835380881944279,0.74604502275887,0.0,0.0,0.0,0.0,0.668,0.9146653008683628,0.0,3.0,99.332,0.9146653008683627,97.0,100.0,0.0,0.0,0.0,0.0,0.006679999999999999,0.009146653008683628,0.0,0.03,0.9933200000000001,0.009146653008683637,0.97,1.0,0.006679999999999999,0.009146653008683628,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29661043633076395,0.017317342762923876,0.262364277233274,0.3289234251815221,0.40914181979131625,0.039793394937763286,0.3333333333333333,0.4925373134328358,lambda,
weak_heavy,0.5,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238075,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_heavy,0.6,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7320824385806949,0.014391782270577233,0.7035530490266799,0.7607524056901351,0.0,0.0,0.0,0.0,0.013,0.12184353017639404,0.0,0.0,99.987,0.12184353017639403,100.0,100.0,0.0,0.0,0.0,0.0,0.00013000000000000002,0.0012184353017639408,0.0,0.0,0.9998700000000001,0.0012184353017639414,1.0,1.0,0.00013000000000000002,0.0012184353017639408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7364662510425353,0.01040853625910001,0.7160277314428689,0.7574146163469557,0.34157105052786507,0.037005923198372814,0.27388535031847133,0.41843971631205673,lambda,
weak_heavy,0.6,linear,0.00183,0.0070142925730468575,0.0,0.02,0.9981700000000001,0.0070142925730468635,0.98,1.0,0.7684073103618788,0.012748433083638998,0.7432857532035622,0.7937621070764059,0.183,0.7014292573046857,0.0,2.0,7.069,2.902871968528007,2.0,13.0,92.748,3.1058239071367426,86.0,98.0,0.00183,0.0070142925730468575,0.0,0.02,0.07069,0.02902871968528007,0.02,0.13,0.92748,0.03105823907136741,0.86,0.98,0.07252000000000002,0.031058239071367427,0.02,0.14,0.00183,0.0070142925730468575,0.0,0.02,0.0,0.0,0.0,0.0,0.14347560239374144,0.018377362552673502,0.1062524663775339,0.17796710683053873,0.29946472287885195,0.03538025367765044,0.2345679012345679,0.3698630136986301,lambda,
weak_heavy,0.6,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238075,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_heavy,0.7,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7634918477998915,0.012410673061107462,0.7394976019320888,0.7871737382116879,0.0,0.0,0.0,0.0,1.806,1.497533507674071,0.0,5.0,98.194,1.497533507674071,95.0,100.0,0.0,0.0,0.0,0.0,0.018060000000000003,0.014975335076740709,0.0,0.05,0.98194,0.014975335076740719,0.95,1.0,0.018060000000000003,0.014975335076740709,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65634077147623,0.012205769995691606,0.6318571726438699,0.6811254170141784,0.2715648716386275,0.03346825846870723,0.21212121212121213,0.3422818791946309,lambda,
weak_heavy,0.7,linear,0.18043,0.044608351292162826,0.09,0.27,0.8195699999999999,0.04460835129216282,0.73,0.91,0.8484642054014466,0.009922617524509953,0.8281902380060577,0.86772917918865,18.043,4.4608351292162824,9.0,27.0,13.323,3.404153236747615,7.0,20.0,68.634,5.46130660830079,58.0,79.0,0.18043,0.044608351292162826,0.09,0.27,0.13323,0.034041532367476146,0.07,0.2,0.68634,0.054613066083007894,0.58,0.79,0.31366,0.054613066083007894,0.21,0.42,0.18043,0.044608351292162826,0.09,0.27,0.0,0.0,0.0,0.0,0.01066826440963904,0.01861872807729221,-0.02575304730772893,0.04612013881605845,0.1844784707099104,0.028913813542707934,0.12994350282485875,0.2422360248447205,lambda,
weak_heavy,0.7,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238075,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_heavy,0.8,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7949080799064241,0.010930826350143467,0.7740990052796635,0.8163080047345043,0.0,0.0,0.0,0.0,9.562,3.2549578723465453,4.0,16.0,90.438,3.2549578723465458,84.0,96.0,0.0,0.0,0.0,0.0,0.09562000000000002,0.03254957872346546,0.04,0.16,0.90438,0.03254957872346546,0.84,0.96,0.09562000000000002,0.03254957872346546,0.04,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610743536280233,0.013634328998923738,0.5336507506255211,0.5873454962468723,0.20574170843758188,0.030090210195749482,0.14942528735632185,0.26582278481012656,lambda,
weak_heavy,0.8,linear,0.38843999999999995,0.04701677335778134,0.3,0.48,0.61156,0.04701677335778131,0.52,0.7,0.8978442117880212,0.006682624720405595,0.8842095043842966,0.9101840086055015,38.844,4.701677335778133,30.0,48.0,16.341,3.6638972615431156,9.0,23.024999999999977,44.815,5.063834260460883,35.0,54.02499999999998,0.38843999999999995,0.04701677335778134,0.3,0.48,0.16341,0.03663897261543116,0.09,0.2302499999999998,0.44815,0.05063834260460884,0.35,0.5402499999999998,0.5518500000000002,0.050638342604608824,0.45975000000000005,0.65,0.38843999999999995,0.04701677335778134,0.3,0.48,0.0,0.0,0.0,0.0,-0.0960725798411059,0.018185546414732943,-0.13284135175120532,-0.06095590694153269,0.10090261929007056,0.021635669889545652,0.06382978723404255,0.14285714285714285,lambda,
weak_heavy,0.8,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238075,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_heavy,0.9,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8286783688063397,0.009528381675911388,0.8097088038022626,0.846663372222093,0.0,0.0,0.0,0.0,25.635,4.493101708504155,17.0,35.0,74.365,4.493101708504156,65.0,83.0,0.0,0.0,0.0,0.0,0.25635,0.044931017085041554,0.17,0.35,0.7436499999999999,0.04493101708504157,0.65,0.83,0.25635,0.044931017085041554,0.17,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4507523269391158,0.014632132091373661,0.42114209758131765,0.4779170141784819,0.13782561919969094,0.02446808083786454,0.08695652173913043,0.1834319526627219,lambda,
weak_heavy,0.9,linear,0.53846,0.046209996361867026,0.45,0.6202499999999997,0.46153999999999995,0.046209996361867026,0.37975000000000003,0.55,0.9161985541091965,0.005320913818144624,0.9056210635392233,0.9256356688554492,53.846,4.620999636186703,45.0,62.02499999999998,18.091,3.739345089945792,11.0,25.0,28.063,4.354766927746535,20.0,37.0,0.53846,0.046209996361867026,0.45,0.6202499999999997,0.18091,0.03739345089945791,0.11,0.25,0.28063,0.04354766927746535,0.2,0.37,0.7193700000000001,0.04354766927746535,0.63,0.8,0.53846,0.046209996361867026,0.45,0.6202499999999997,0.0,0.0,0.0,0.0,-0.1795359203291606,0.01748811115028839,-0.21438541516986484,-0.14568600282176816,0.05133606846961686,0.015820828505765376,0.02040816326530612,0.08695652173913043,lambda,
weak_heavy,0.9,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238075,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_heavy,1.0,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8554630098888729,0.008687758409208095,0.8384942801219557,0.8727291452759357,0.0,0.0,0.0,0.0,53.075,4.93068825689545,43.0,62.0,46.925,4.93068825689545,38.0,57.0,0.0,0.0,0.0,0.0,0.53075,0.04930688256895449,0.43,0.62,0.46925,0.0493068825689545,0.38,0.57,0.53075,0.04930688256895449,0.43,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33319805254378637,0.015374750475833063,0.30351782735613003,0.3637572977481234,0.06693318496185142,0.017790140354685256,0.03626943005181347,0.10497237569060773,lambda,
weak_heavy,1.0,linear,0.6422800000000001,0.04478847628137853,0.55,0.73,0.35772,0.04478847628137853,0.27,0.44999999999999996,0.9200100695324064,0.005057668069500447,0.9096732737727217,0.9290526971757909,64.228,4.478847628137854,55.0,73.0,18.99,3.731732282174838,12.0,26.0,16.782,3.6446892542108116,10.0,24.0,0.6422800000000001,0.04478847628137853,0.55,0.73,0.1899,0.03731732282174838,0.12,0.26,0.16782,0.03644689254210811,0.1,0.24,0.8321799999999999,0.0364468925421081,0.76,0.9,0.6422800000000001,0.04478847628137853,0.55,0.73,0.0,0.0,0.0,0.0,-0.24414923889438608,0.01677484685740929,-0.2768772332971034,-0.21214810284009136,0.022902210499079884,0.010864836456011242,0.005025125628140704,0.04712041884816754,lambda,
weak_heavy,1.0,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238075,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_sparse,0.0,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4992023115293219,0.022276170038495347,0.4558427610633769,0.5420910424309708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_sparse,0.0,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4992023115293219,0.022276170038495347,0.4558427610633769,0.5420910424309708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_sparse,0.0,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5925062861314438,0.016865985847353184,0.5608215013023353,0.6248452430719053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,lambda,
weak_sparse,0.1,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5450154731087036,0.020891893164920038,0.5059179018328875,0.5858983506689859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9605640408673893,0.0019332671961777644,0.9567759591326104,0.9644913469557963,0.8429605237781905,0.03488670270431885,0.7699115044247787,0.9047619047619048,lambda,
