lambda,operator,policy_violation_rate_mean,policy_violation_rate_std,policy_violation_rate_ci_low,policy_violation_rate_ci_high,veto_preservation_rate_mean,veto_preservation_rate_std,veto_preservation_rate_ci_low,veto_preservation_rate_ci_high,predictive_utility_mean,predictive_utility_std,predictive_utility_ci_low,predictive_utility_ci_high,n_veto_topk_mean,n_veto_topk_std,n_veto_topk_ci_low,n_veto_topk_ci_high,n_weak_nv_topk_mean,n_weak_nv_topk_std,n_weak_nv_topk_ci_low,n_weak_nv_topk_ci_high,n_normal_topk_mean,n_normal_topk_std,n_normal_topk_ci_low,n_normal_topk_ci_high,frac_veto_topk_mean,frac_veto_topk_std,frac_veto_topk_ci_low,frac_veto_topk_ci_high,frac_weak_nv_topk_mean,frac_weak_nv_topk_std,frac_weak_nv_topk_ci_low,frac_weak_nv_topk_ci_high,frac_normal_topk_mean,frac_normal_topk_std,frac_normal_topk_ci_low,frac_normal_topk_ci_high,e_weak_context_mean,e_weak_context_std,e_weak_context_ci_low,e_weak_context_ci_high,observed_veto_rate_mean,observed_veto_rate_std,observed_veto_rate_ci_low,observed_veto_rate_ci_high,false_negative_veto_rate_mean,false_negative_veto_rate_std,false_negative_veto_rate_ci_low,false_negative_veto_rate_ci_high,kendall_tau_mean,kendall_tau_std,kendall_tau_ci_low,kendall_tau_ci_high,jaccard_top_k_mean,jaccard_top_k_std,jaccard_top_k_ci_low,jaccard_top_k_ci_high,analysis_source,sigma_q,scenario,sweep
,geometric,0.00372,0.0058988470395829,0.0,0.02,0.99628,0.0058988470395829,0.98,1.0,0.8095929609055861,0.0100865973019413,0.7900374588849038,0.8289223773003744,0.372,0.5898847039582938,0.0,2.0,2.412,1.4630093630583492,0.0,6.0,97.216,1.5842518277893367,94.0,100.0,0.00372,0.0058988470395829,0.0,0.02,0.02412,0.0146300936305834,0.0,0.06,0.97216,0.0158425182778933,0.94,1.0,0.02784,0.0158425182778933,0.0,0.06,0.0,0.0,0.0,0.0,0.00372,0.0058988470395829,0.0,0.02,0.7197730128476237,0.0144050614614936,0.6917165171843452,0.7475034195946122,0.6359198140541232,0.0409255078722242,0.5625,0.7094017094017094,population_robustness,0.2,high_r_overlap,sigma_q
,linear,0.01071,0.0107476235238964,0.0,0.04,0.9892900000000002,0.0107476235238964,0.96,1.0,0.8258124615926677,0.0095339293161643,0.806512835037086,0.8441240494172982,1.071,1.0747623523896408,0.0,4.0,4.429,2.054551089698229,1.0,9.0,94.5,2.3184855779959848,89.975,98.0,0.01071,0.0107476235238964,0.0,0.04,0.04429,0.0205455108969822,0.01,0.09,0.945,0.0231848557799598,0.89975,0.98,0.055,0.0231848557799598,0.02,0.1002499999999997,0.00227,0.0047717784808046,0.0,0.01,0.0101,0.0101928354197393,0.0,0.03,0.8498141421421421,0.0049600542849986,0.8402932932932934,0.8591651651651652,0.675842349902485,0.0417820516915044,0.5873015873015873,0.7547741034000928,population_robustness,0.2,high_r_overlap,sigma_q
,min,0.0007199999999999,0.0026245930138763,0.0,0.01,0.99928,0.0026245930138763,0.99,1.0,0.7491787409128631,0.011851088996251,0.7264315132775438,0.7722965519073359,0.072,0.2624593013876339,0.0,1.0,0.719,0.8870320320179119,0.0,3.0,99.209,0.9274584514570878,97.0,100.0,0.0007199999999999,0.0026245930138763,0.0,0.01,0.0071899999999999,0.0088703203201791,0.0,0.03,0.99209,0.0092745845145708,0.97,1.0,0.00791,0.0092745845145708,0.0,0.03,0.0,0.0,0.0,0.0,0.0007199999999999,0.0026245930138763,0.0,0.01,0.6813502086933484,0.0140336780272665,0.6546134051457276,0.7081968229333878,0.539065604644577,0.0427252469845139,0.4598540145985401,0.6260162601626016,population_robustness,0.2,high_r_overlap,sigma_q
,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8253674425225833,0.0098538813867579,0.8060299313372571,0.843979907363424,0.0,0.0,0.0,0.0,0.004,0.0631505185092568,0.0,0.0,99.996,0.0631505185092568,100.0,100.0,0.0,0.0,0.0,0.0,4e-05,0.0006315051850925,0.0,0.0,0.99996,0.0006315051850925,1.0,1.0,4e-05,0.0006315051850925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,0.0,high_veto_frac,sigma_q
,linear,0.0251,0.0202533997195582,0.0,0.07,0.9749,0.0202533997195582,0.93,1.0,0.8468791820600002,0.0079196107599321,0.8309820438449858,0.8613533547073156,2.51,2.02533997195582,0.0,7.0,2.847,1.7258532873826704,0.0,7.0,94.643,2.805248727015204,89.0,99.0,0.0251,0.0202533997195582,0.0,0.07,0.02847,0.0172585328738267,0.0,0.07,0.94643,0.028052487270152,0.89,0.99,0.05357,0.028052487270152,0.01,0.11,0.0251,0.0202533997195582,0.0,0.07,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,0.0,high_veto_frac,sigma_q
,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7532071746938267,0.011267296318488,0.7311697015618484,0.7761887496265735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,0.0,high_veto_frac,sigma_q
,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8245602820723775,0.0097503717275228,0.8055181231597573,0.843096735059368,0.0,0.0,0.0,0.0,0.11,0.3286457180734415,0.0,1.0,99.89,0.3286457180734415,99.0,100.0,0.0,0.0,0.0,0.0,0.0011,0.0032864571807344,0.0,0.01,0.9989,0.0032864571807344,0.99,1.0,0.0011,0.0032864571807344,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8967552952213653,0.0074689931991881,0.8810354091840815,0.9114918902960908,0.8773792042903225,0.0317197020134738,0.8181818181818182,0.941747572815534,population_robustness,0.05,high_veto_frac,sigma_q
,linear,0.0355,0.0225090350005649,0.0,0.08,0.9645,0.0225090350005649,0.92,1.0,0.8479147653576743,0.0079650827094759,0.8322483273265762,0.8625087712358872,3.55,2.2509035000564923,0.0,8.0,2.806,1.7312889306413766,0.0,7.0,93.644,2.9434551003757345,87.0,99.0,0.0355,0.0225090350005649,0.0,0.08,0.02806,0.0173128893064137,0.0,0.07,0.93644,0.0294345510037573,0.87,0.99,0.06356,0.0294345510037573,0.01,0.13,0.01176,0.0126357454098308,0.0,0.04,0.02388,0.0160500219066268,0.0,0.06,0.9576513993993996,0.0014414633741795,0.9545741741741742,0.9603174174174174,0.8831533398136082,0.030626575660863,0.8181818181818182,0.941747572815534,population_robustness,0.05,high_veto_frac,sigma_q
,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7534792694548634,0.0113067228149845,0.7317408549160219,0.7773116872686259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9104394714125984,0.0040261099019632,0.9021988372606844,0.918077081225799,0.8326029839367523,0.0344568559377742,0.7699115044247787,0.9047619047619048,population_robustness,0.05,high_veto_frac,sigma_q
,geometric,0.00023,0.001499783100768,0.0,0.0,0.99977,0.001499783100768,1.0,1.0,0.8230556941467653,0.0097289221859999,0.80379797115152,0.8414769135105404,0.023,0.1499783100768024,0.0,0.0,0.567,0.7668761954182037,0.0,2.0,99.41,0.7787852762517449,97.975,100.0,0.00023,0.001499783100768,0.0,0.0,0.00567,0.007668761954182,0.0,0.02,0.9941,0.0077878527625174,0.97975,1.0,0.0059,0.0077878527625174,0.0,0.0202499999999997,0.0,0.0,0.0,0.0,0.00023,0.001499783100768,0.0,0.0,0.8253492852437726,0.0102279918973284,0.8057172776255391,0.8450777340636004,0.7759121212428284,0.0384148371978008,0.6949152542372882,0.8518518518518519,population_robustness,0.1,high_veto_frac,sigma_q
,linear,0.04637,0.0247737126171439,0.0,0.1,0.95363,0.0247737126171439,0.9,1.0,0.8473500406920541,0.0083017654785379,0.8304631190622758,0.8636731287346368,4.637,2.477371261714394,0.0,10.0,2.991,1.701121045902617,0.0,7.0,92.372,3.1281626238738616,85.0,98.0,0.04637,0.0247737126171439,0.0,0.1,0.02991,0.0170112104590261,0.0,0.07,0.92372,0.0312816262387386,0.85,0.98,0.07628,0.0312816262387386,0.02,0.15,0.00917,0.0108040653380025,0.0,0.04,0.03745,0.0204894440460769,0.0,0.08,0.9167816216216216,0.0027413732899913,0.911057757757758,0.9220656656656656,0.7860113722064132,0.0375867962955181,0.7094017094017094,0.8691588785046729,population_robustness,0.1,high_veto_frac,sigma_q
,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7543198378669594,0.0113410061213705,0.732841851797814,0.7759429980639648,0.0,0.0,0.0,0.0,0.001,0.0316227766016837,0.0,0.0,99.999,0.0316227766016837,100.0,100.0,0.0,0.0,0.0,0.0,1e-05,0.0003162277660168,0.0,0.0,0.99999,0.0003162277660168,1.0,1.0,1e-05,0.0003162277660168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824581699562852,0.0079428190273553,0.8097260064258851,0.8399632533093695,0.7033741461513687,0.0394755464552328,0.6260162601626016,0.7857142857142857,population_robustness,0.1,high_veto_frac,sigma_q
,geometric,0.0054399999999999,0.0075672758416529,0.0,0.02,0.9945600000000002,0.0075672758416529,0.98,1.0,0.8215520400366181,0.0097879592665863,0.802659148447884,0.8404224026699699,0.544,0.7567275841652903,0.0,2.0,1.351,1.18625722598693,0.0,4.0,98.105,1.4120796609855155,95.0,100.0,0.0054399999999999,0.0075672758416529,0.0,0.02,0.01351,0.0118625722598692,0.0,0.04,0.98105,0.0141207966098551,0.95,1.0,0.01895,0.0141207966098551,0.0,0.05,0.0,0.0,0.0,0.0,0.0054399999999999,0.0075672758416529,0.0,0.02,0.7615247741891087,0.0136690821938621,0.7343026799182572,0.7878913925279927,0.6886821257399401,0.0402518663701136,0.6125806451612904,0.7699115044247787,population_robustness,0.15,high_veto_frac,sigma_q
,linear,0.05905,0.02546067056748,0.01,0.11,0.94095,0.02546067056748,0.89,0.99,0.8459532221265789,0.0084512941816116,0.8299824316538043,0.8615660924513641,5.905,2.5460670567480066,1.0,11.0,3.292,1.8072083449348064,0.0,7.0,90.803,3.2022563053955326,84.0,97.0,0.05905,0.02546067056748,0.01,0.11,0.03292,0.018072083449348,0.0,0.07,0.90803,0.0320225630539553,0.84,0.97,0.09197,0.0320225630539553,0.03,0.16,0.00703,0.0094003971973245,0.0,0.03,0.05225,0.0224084724967954,0.01,0.1,0.878479863863864,0.0039326443676107,0.8705877877877878,0.8859267267267267,0.7011314370143915,0.0403220245137972,0.6260162601626016,0.7857142857142857,population_robustness,0.15,high_veto_frac,sigma_q
,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.756252602724348,0.0115185614025401,0.7331793013822916,0.7777903627221573,0.0,0.0,0.0,0.0,0.107,0.3250486989001135,0.0,1.0,99.893,0.3250486989001135,99.0,100.0,0.0,0.0,0.0,0.0,0.00107,0.0032504869890011,0.0,0.01,0.99893,0.0032504869890011,0.99,1.0,0.00107,0.0032504869890011,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7431344528690572,0.0117504638944999,0.7204510424354942,0.7641450260509217,0.6032853756562415,0.0416240580320711,0.5267175572519084,0.680672268907563,population_robustness,0.15,high_veto_frac,sigma_q
,geometric,0.01871,0.0131760961407204,0.0,0.05,0.98129,0.0131760961407205,0.95,1.0,0.8207883173164792,0.0099046300329799,0.8019471531996063,0.8400544856007223,1.871,1.3176096140720497,0.0,5.0,2.161,1.4467799321846335,0.0,5.0,95.968,1.8639877817331452,92.0,99.0,0.01871,0.0131760961407204,0.0,0.05,0.02161,0.0144677993218463,0.0,0.05,0.95968,0.0186398778173314,0.92,0.99,0.04032,0.0186398778173314,0.01,0.08,0.0,0.0,0.0,0.0,0.01871,0.0131760961407204,0.0,0.05,0.7018854632667083,0.0156245577777564,0.6712105637576522,0.7303883223675982,0.6160018136603582,0.043102065157995,0.5384615384615384,0.6949152542372882,population_robustness,0.2,high_veto_frac,sigma_q
,linear,0.07134,0.0267267416405127,0.02,0.12,0.9286599999999998,0.0267267416405127,0.88,0.98,0.8434770776708789,0.0086358954585487,0.8268644910445319,0.8608638585170767,7.134,2.672674164051275,2.0,12.0,3.55,1.8721658593738444,0.0,7.0,89.316,3.1799773987021123,83.0,95.0,0.07134,0.0267267416405127,0.02,0.12,0.0355,0.0187216585937384,0.0,0.07,0.8931600000000001,0.0317997739870211,0.83,0.95,0.10684,0.0317997739870211,0.05,0.17,0.00522,0.0084393615174859,0.0,0.03,0.06656,0.0246733697571931,0.02,0.12,0.8432739739739741,0.0048168346818808,0.8335316316316317,0.8530394394394394,0.6315019525425244,0.0405463801658606,0.5503875968992248,0.7094017094017094,population_robustness,0.2,high_veto_frac,sigma_q
,min,0.00086,0.0029781318421569,0.0,0.01,0.99914,0.0029781318421569,0.99,1.0,0.7591337042498693,0.0113845440518665,0.737288207439142,0.7816777025425484,0.086,0.297813184215697,0.0,1.0,0.615,0.7754846074400035,0.0,2.0,99.299,0.8272141701417374,97.0,100.0,0.00086,0.0029781318421569,0.0,0.01,0.00615,0.0077548460744,0.0,0.02,0.99299,0.0082721417014173,0.97,1.0,0.00701,0.0082721417014173,0.0,0.03,0.0,0.0,0.0,0.0,0.00086,0.0029781318421569,0.0,0.01,0.6685575573945961,0.0135670747634398,0.6410545050361018,0.6935619694936144,0.526967357802793,0.0426496267005432,0.4388489208633093,0.6129032258064516,population_robustness,0.2,high_veto_frac,sigma_q
,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8175793524340013,0.0100344937138553,0.798411641664163,0.8366176664561961,0.0,0.0,0.0,0.0,0.011,0.1135424673498506,0.0,0.0,99.989,0.1135424673498506,100.0,100.0,0.0,0.0,0.0,0.0,0.00011,0.0011354246734985,0.0,0.0,0.99989,0.0011354246734985,1.0,1.0,0.00011,0.0011354246734985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,0.0,low_r_separation,sigma_q
,linear,0.03218,0.0212107872908456,0.0,0.08,0.96782,0.0212107872908456,0.92,1.0,0.840910909791104,0.0084422296922939,0.8251820265660874,0.8575405694257121,3.218,2.121078729084561,0.0,8.0,3.24,1.806007104543518,0.0,7.0,93.542,2.8266988212800856,87.0,98.0,0.03218,0.0212107872908456,0.0,0.08,0.0324,0.0180600710454351,0.0,0.07,0.93542,0.0282669882128008,0.87,0.98,0.06458,0.0282669882128008,0.02,0.13,0.03218,0.0212107872908456,0.0,0.08,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,0.0,low_r_separation,sigma_q
,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7443433747467484,0.0115333865579227,0.7214921839953684,0.7660139027139257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,0.0,low_r_separation,sigma_q
,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8169906491040647,0.0101405244965533,0.7964710727483129,0.8367138875781647,0.0,0.0,0.0,0.0,0.175,0.4272675479808378,0.0,1.0,99.825,0.4272675479808377,99.0,100.0,0.0,0.0,0.0,0.0,0.00175,0.0042726754798083,0.0,0.01,0.99825,0.0042726754798083,0.99,1.0,0.00175,0.0042726754798083,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8739791660253329,0.0084702429428059,0.8566964452815626,0.8893811767856836,0.8824113108595811,0.0301471071085903,0.8181818181818182,0.941747572815534,population_robustness,0.05,low_r_separation,sigma_q
,linear,0.04163,0.0230906101321787,0.0,0.09,0.95837,0.0230906101321787,0.91,1.0,0.8417006643197312,0.008516946690213,0.8259547416378777,0.858079138823293,4.163,2.309061013217876,0.0,9.0,3.183,1.826704094222118,0.0,7.0,92.654,2.933067828552024,86.0,97.0,0.04163,0.0230906101321787,0.0,0.09,0.03183,0.0182670409422211,0.0,0.07,0.92654,0.0293306782855202,0.86,0.97,0.07346,0.0293306782855202,0.03,0.14,0.0152699999999999,0.0134873647911298,0.0,0.05,0.0265,0.0175686840332068,0.0,0.07,0.9583467547547548,0.001450987995136,0.9552866866866868,0.9610812812812812,0.8905377455230052,0.0301588958105714,0.8348623853211009,0.941747572815534,population_robustness,0.05,low_r_separation,sigma_q
,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7444213725404393,0.0115527738676709,0.7224945975448853,0.7661639143105804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9117335479305902,0.0037570833781125,0.904246495116436,0.9185730691761216,0.8381845162412501,0.033884336745901,0.7699115044247787,0.9047619047619048,population_robustness,0.05,low_r_separation,sigma_q
,geometric,0.00051,0.0022902281862611,0.0,0.01,0.99949,0.0022902281862611,0.99,1.0,0.8153952340704509,0.0100696821547506,0.7972266933199892,0.8359871267392315,0.051,0.2290228186261173,0.0,1.0,0.743,0.8965237056290005,0.0,3.0,99.206,0.927590655636647,97.0,100.0,0.00051,0.0022902281862611,0.0,0.01,0.00743,0.00896523705629,0.0,0.03,0.99206,0.0092759065563664,0.97,1.0,0.00794,0.0092759065563664,0.0,0.03,0.0,0.0,0.0,0.0,0.00051,0.0022902281862611,0.0,0.01,0.8007809165736844,0.0114195158042982,0.7772632480216634,0.8217381246992587,0.7835671943611856,0.0384494841237129,0.7094017094017094,0.8518518518518519,population_robustness,0.1,low_r_separation,sigma_q
,linear,0.0512,0.0246691825679037,0.01,0.11,0.9488,0.0246691825679037,0.89,0.99,0.8410143302144933,0.0084869811378443,0.8246282224436938,0.8575310313839111,5.12,2.46691825679038,1.0,11.0,3.285,1.786887788297846,0.0,7.0,91.595,3.040101514294747,85.0,97.0,0.0512,0.0246691825679037,0.01,0.11,0.03285,0.0178688778829784,0.0,0.07,0.91595,0.0304010151429474,0.85,0.97,0.08405,0.0304010151429474,0.03,0.15,0.01363,0.0131642089164672,0.0,0.0402499999999997,0.03804,0.0201037947304125,0.01,0.08,0.9180296816816818,0.0027192109230617,0.9123882882882884,0.923191891891892,0.7970240843562438,0.036472143417374,0.7241379310344828,0.8691588785046729,population_robustness,0.1,low_r_separation,sigma_q
,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7460105391484542,0.0115245380875454,0.7240213433659162,0.7684941654632628,0.0,0.0,0.0,0.0,0.004,0.0631505185092568,0.0,0.0,99.996,0.0631505185092568,100.0,100.0,0.0,0.0,0.0,0.0,4e-05,0.0006315051850925,0.0,0.0,0.99996,0.0006315051850925,1.0,1.0,4e-05,0.0006315051850925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8326665899785671,0.0075098408215847,0.8179710553735269,0.8471924043077403,0.7142736566899606,0.0415783000741203,0.639344262295082,0.8018018018018018,population_robustness,0.1,low_r_separation,sigma_q
,geometric,0.00623,0.0076776328413154,0.0,0.02,0.99377,0.0076776328413154,0.98,1.0,0.8137458663600369,0.0099372941523702,0.7949273271589712,0.8337499456037849,0.623,0.7677632841315482,0.0,2.0,1.485,1.2121238568084716,0.0,4.0,97.892,1.4086590504165015,95.0,100.0,0.00623,0.0076776328413154,0.0,0.02,0.01485,0.0121212385680847,0.0,0.04,0.97892,0.014086590504165,0.95,1.0,0.02108,0.014086590504165,0.0,0.05,0.0,0.0,0.0,0.0,0.00623,0.0076776328413154,0.0,0.02,0.7360376604266575,0.014451639516663,0.7070229181003186,0.764460410331999,0.7011944381061184,0.041038254151328,0.6260162601626016,0.7857142857142857,population_robustness,0.15,low_r_separation,sigma_q
,linear,0.06298,0.0260153108072226,0.02,0.12,0.93702,0.0260153108072226,0.88,0.98,0.839488537666274,0.0086837532896087,0.8223178137459722,0.8559358496009059,6.298,2.6015310807222667,2.0,12.0,3.565,1.8924471872040067,0.0,8.0,90.137,3.2212742211130685,83.0,96.0,0.06298,0.0260153108072226,0.02,0.12,0.03565,0.01892447187204,0.0,0.08,0.90137,0.0322127422111306,0.83,0.96,0.09863,0.0322127422111306,0.04,0.17,0.01164,0.0122499167532053,0.0,0.04,0.05202,0.0219408523307778,0.01,0.1,0.8798217017017016,0.0040750159708187,0.8717555555555556,0.8875208208208208,0.7179000111603167,0.0389256554346065,0.639344262295082,0.7857142857142857,population_robustness,0.15,low_r_separation,sigma_q
,min,2e-05,0.0004469897088298,0.0,0.0,0.99998,0.0004469897088298,1.0,1.0,0.7474487945417013,0.0114397120809692,0.7261299608545283,0.7701840050083473,0.002,0.0446989708829856,0.0,0.0,0.122,0.3510544676246682,0.0,1.0,99.876,0.3531978889358609,99.0,100.0,2e-05,0.0004469897088298,0.0,0.0,0.00122,0.0035105446762466,0.0,0.01,0.99876,0.0035319788893586,0.99,1.0,0.00124,0.0035319788893586,0.0,0.01,0.0,0.0,0.0,0.0,2e-05,0.0004469897088298,0.0,0.0,0.7530383885137626,0.0109013353912854,0.7312560365508455,0.7744298137942587,0.6175816101111241,0.0421575064284764,0.5384615384615384,0.7094017094017094,population_robustness,0.15,low_r_separation,sigma_q
,geometric,0.0216,0.0145826147399104,0.0,0.05,0.9784,0.0145826147399104,0.95,1.0,0.8128838322217792,0.0101521519362155,0.794063505314452,0.8330050565156141,2.16,1.458261473991042,0.0,5.0,2.313,1.5130500058888736,0.0,6.0,95.527,2.0682235248030008,91.0,99.0,0.0216,0.0145826147399104,0.0,0.05,0.02313,0.0151305000588887,0.0,0.06,0.95527,0.0206822352480299,0.91,0.99,0.04473,0.02068223524803,0.01,0.09,0.0,0.0,0.0,0.0,0.0216,0.0145826147399104,0.0,0.05,0.6769774206050838,0.016630536006953,0.6445738357828045,0.7083467453973068,0.6270434237676943,0.0424241864683947,0.5384615384615384,0.7094017094017094,population_robustness,0.2,low_r_separation,sigma_q
,linear,0.07691,0.0287955045290246,0.02,0.14,0.92309,0.0287955045290246,0.86,0.98,0.8374539657559094,0.0089145992084653,0.8194366469948889,0.8539613699721857,7.691,2.8795504529024685,2.0,14.0,3.857,1.945336817966322,1.0,8.0,88.452,3.4294981349254963,81.0,95.0,0.07691,0.0287955045290246,0.02,0.14,0.03857,0.0194533681796632,0.01,0.08,0.8845200000000001,0.0342949813492549,0.81,0.95,0.11548,0.0342949813492549,0.05,0.19,0.00951,0.011044540818064,0.0,0.04,0.06854,0.0259642550931572,0.02,0.12,0.8447403763763763,0.0050349306550714,0.8343699699699699,0.8544504504504505,0.6482197141595234,0.0414553780129538,0.5625,0.7241379310344828,population_robustness,0.2,low_r_separation,sigma_q
,min,0.00164,0.0041385417150884,0.0,0.01,0.99836,0.0041385417150884,0.99,1.0,0.7496399580694544,0.0117558768034856,0.7273371903526487,0.7730485565965938,0.164,0.4138541715088483,0.0,1.0,0.699,0.8252757600221153,0.0,3.0,99.137,0.9181906523560748,97.0,100.0,0.00164,0.0041385417150884,0.0,0.01,0.00699,0.0082527576002211,0.0,0.03,0.99137,0.0091819065235607,0.97,1.0,0.0086299999999999,0.0091819065235607,0.0,0.03,0.0,0.0,0.0,0.0,0.00164,0.0041385417150884,0.0,0.01,0.6787110535635572,0.0140893054805884,0.6520309914517707,0.7065404789769064,0.5415836014545591,0.0416015814603624,0.4598540145985401,0.6260162601626016,population_robustness,0.2,low_r_separation,sigma_q
,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8287936843736188,0.0092601501202752,0.8106043652058271,0.8461970301312958,0.0,0.0,0.0,0.0,0.001,0.0316227766016837,0.0,0.0,99.999,0.0316227766016837,100.0,100.0,0.0,0.0,0.0,0.0,1e-05,0.0003162277660168,0.0,0.0,0.99999,0.0003162277660168,1.0,1.0,1e-05,0.0003162277660168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,0.0,low_veto_frac,sigma_q
,linear,0.00971,0.0114694135616188,0.0,0.04,0.99029,0.0114694135616189,0.96,1.0,0.8471523540249992,0.0083993209321548,0.830519636945308,0.8638581422161016,0.971,1.1469413561618895,0.0,4.0,2.658,1.6203893549581414,0.0,6.0,96.371,2.031621639598891,92.0,100.0,0.00971,0.0114694135616188,0.0,0.04,0.02658,0.0162038935495814,0.0,0.06,0.96371,0.0203162163959889,0.92,1.0,0.0362899999999999,0.0203162163959889,0.0,0.08,0.00971,0.0114694135616188,0.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,0.0,low_veto_frac,sigma_q
,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7565308182384056,0.0112551029065603,0.7348666349037349,0.7783214774163179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,0.0,low_veto_frac,sigma_q
,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8280830867074676,0.0092709262589991,0.809934910595819,0.8458122804491522,0.0,0.0,0.0,0.0,0.088,0.3005766896257033,0.0,1.0,99.912,0.3005766896257033,99.0,100.0,0.0,0.0,0.0,0.0,0.00088,0.003005766896257,0.0,0.01,0.99912,0.003005766896257,0.99,1.0,0.00088,0.003005766896257,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9189941392668244,0.0055294052842328,0.9071301151987512,0.929152672403346,0.8750136412077597,0.0314972537971515,0.8181818181818182,0.941747572815534,population_robustness,0.05,low_veto_frac,sigma_q
,linear,0.01499,0.013790942320599,0.0,0.05,0.9850100000000002,0.013790942320599,0.95,1.0,0.8470752682184188,0.0082602100384344,0.8303733547284342,0.8632210708632679,1.499,1.3790942320599056,0.0,5.0,2.64,1.5927764868106689,0.0,6.0,95.861,2.1919132016308227,91.0,99.0,0.01499,0.013790942320599,0.0,0.05,0.0264,0.0159277648681066,0.0,0.06,0.95861,0.0219191320163082,0.91,0.99,0.04139,0.0219191320163082,0.01,0.09,0.0045,0.0071274680497916,0.0,0.02,0.01054,0.0111639165633317,0.0,0.04,0.9574068468468468,0.0014035815665247,0.954658058058058,0.9600810810810811,0.8882261835200488,0.0303829231048872,0.8348623853211009,0.941747572815534,population_robustness,0.05,low_veto_frac,sigma_q
