trial,seed,analysis,scenario,sigma_q,lambda,operator,policy_violation_rate,veto_preservation_rate,predictive_utility,n_veto_topk,n_weak_nv_topk,n_normal_topk,frac_veto_topk,frac_weak_nv_topk,frac_normal_topk,e_weak_context,observed_veto_rate,false_negative_veto_rate,kendall_tau,jaccard_top_k
7,49,context_noise,high_veto_frac,0.05,0.75,linear,0.05,0.95,0.8548343565736115,5.0,3.0,92.0,0.05,0.03,0.92,0.08,0.0,0.05,0.9565285285285284,0.9047619047619048
7,49,context_noise,high_veto_frac,0.05,0.75,geometric,0.0,1.0,0.8265712266309009,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8790881678832468,0.8691588785046729
7,49,context_noise,high_veto_frac,0.05,0.75,min,0.0,1.0,0.7411257763810377,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9047340781291674,0.8348623853211009
7,49,context_noise,high_veto_frac,0.1,0.75,linear,0.04,0.96,0.8535222823144675,4.0,3.0,93.0,0.04,0.03,0.93,0.07,0.02,0.02,0.9157477477477478,0.8518518518518519
7,49,context_noise,high_veto_frac,0.1,0.75,geometric,0.0,1.0,0.835572200716847,0.0,1.0,99.0,0.0,0.01,0.99,0.01,0.0,0.0,0.8357777879499072,0.7857142857142857
7,49,context_noise,high_veto_frac,0.1,0.75,min,0.0,1.0,0.7405095028768924,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8256221911451961,0.6260162601626016
7,49,context_noise,high_veto_frac,0.15,0.75,linear,0.06,0.94,0.8518397873204634,6.0,2.0,92.0,0.06,0.02,0.92,0.08,0.0,0.06,0.8733733733733735,0.7699115044247787
7,49,context_noise,high_veto_frac,0.15,0.75,geometric,0.02,0.98,0.8299031941484265,2.0,1.0,97.0,0.02,0.01,0.97,0.03,0.0,0.02,0.7563819711464885,0.7094017094017094
7,49,context_noise,high_veto_frac,0.15,0.75,min,0.0,1.0,0.7456144171950959,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7299208160833248,0.639344262295082
7,49,context_noise,high_veto_frac,0.2,0.75,linear,0.05,0.95,0.8426843695866235,5.0,4.0,91.0,0.05,0.04,0.91,0.09,0.0,0.05,0.834910910910911,0.680672268907563
7,49,context_noise,high_veto_frac,0.2,0.75,geometric,0.0,1.0,0.8128577418117328,0.0,1.0,99.0,0.0,0.01,0.99,0.01,0.0,0.0,0.6715700729233998,0.6260162601626016
7,49,context_noise,high_veto_frac,0.2,0.75,min,0.0,1.0,0.736711482765154,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6472743582854072,0.5873015873015873
8,50,context_noise,high_veto_frac,0.0,0.75,linear,0.04,0.96,0.8517512742163929,4.0,2.0,94.0,0.04,0.02,0.94,0.06,0.04,0.0,1.0,1.0
8,50,context_noise,high_veto_frac,0.0,0.75,geometric,0.0,1.0,0.8281635488358287,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
8,50,context_noise,high_veto_frac,0.0,0.75,min,0.0,1.0,0.7444028529214204,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
8,50,context_noise,high_veto_frac,0.05,0.75,linear,0.07,0.9299999999999999,0.8548798587189104,7.0,3.0,90.0,0.07,0.03,0.9,0.1,0.03,0.04,0.9583623623623624,0.8348623853211009
8,50,context_noise,high_veto_frac,0.05,0.75,geometric,0.0,1.0,0.8284511170994538,0.0,1.0,99.0,0.0,0.01,0.99,0.01,0.0,0.0,0.9113983123897732,0.8518518518518519
8,50,context_noise,high_veto_frac,0.05,0.75,min,0.0,1.0,0.7468732028905498,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9100918157978306,0.8181818181818182
8,50,context_noise,high_veto_frac,0.1,0.75,linear,0.06,0.94,0.8558415144472202,6.0,3.0,91.0,0.06,0.03,0.91,0.09,0.0,0.06,0.9099579579579581,0.8181818181818182
8,50,context_noise,high_veto_frac,0.1,0.75,geometric,0.0,1.0,0.8280349472637413,0.0,1.0,99.0,0.0,0.01,0.99,0.01,0.0,0.0,0.8276688007144124,0.7391304347826086
8,50,context_noise,high_veto_frac,0.1,0.75,min,0.0,1.0,0.746339820697002,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8149272462088024,0.639344262295082
8,50,context_noise,high_veto_frac,0.15,0.75,linear,0.12,0.88,0.8491542975924002,12.0,2.0,86.0,0.12,0.02,0.86,0.14,0.0,0.12,0.8733493493493494,0.6260162601626016
8,50,context_noise,high_veto_frac,0.15,0.75,geometric,0.01,0.99,0.8212395765554901,1.0,2.0,97.0,0.01,0.02,0.97,0.03,0.0,0.01,0.7466871381670809,0.6666666666666666
8,50,context_noise,high_veto_frac,0.15,0.75,min,0.0,1.0,0.7478819315640951,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.722290543574657,0.6260162601626016
8,50,context_noise,high_veto_frac,0.2,0.75,linear,0.09,0.91,0.8434902246471374,9.0,2.0,89.0,0.09,0.02,0.89,0.11,0.01,0.08,0.8437477477477477,0.6260162601626016
8,50,context_noise,high_veto_frac,0.2,0.75,geometric,0.02,0.98,0.821840420927678,2.0,1.0,97.0,0.02,0.01,0.97,0.03,0.0,0.02,0.6936380906130231,0.5873015873015873
8,50,context_noise,high_veto_frac,0.2,0.75,min,0.0,1.0,0.7567268502824505,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6690491280371834,0.4925373134328358
9,51,context_noise,high_veto_frac,0.0,0.75,linear,0.01,0.99,0.846524787898965,1.0,4.0,95.0,0.01,0.04,0.95,0.05,0.01,0.0,1.0,1.0
