trial,seed,analysis,scenario,sigma_q,lambda,operator,policy_violation_rate,veto_preservation_rate,predictive_utility,n_veto_topk,n_weak_nv_topk,n_normal_topk,frac_veto_topk,frac_weak_nv_topk,frac_normal_topk,e_weak_context,observed_veto_rate,false_negative_veto_rate,kendall_tau,jaccard_top_k
6,48,context_noise,low_r_separation,0.15,0.75,min,0.0,1.0,0.7493290813696452,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7415862778172528,0.639344262295082
6,48,context_noise,low_r_separation,0.2,0.75,linear,0.02,0.98,0.8335870170536336,2.0,4.0,94.0,0.02,0.04,0.94,0.06,0.0,0.02,0.8447967967967968,0.6528925619834711
6,48,context_noise,low_r_separation,0.2,0.75,geometric,0.01,0.99,0.8192757395409115,1.0,3.0,96.0,0.01,0.03,0.96,0.04,0.0,0.01,0.679698725255969,0.6528925619834711
6,48,context_noise,low_r_separation,0.2,0.75,min,0.0,1.0,0.7562135024912396,0.0,1.0,99.0,0.0,0.01,0.99,0.01,0.0,0.0,0.6784622724313212,0.6129032258064516
7,49,context_noise,low_r_separation,0.0,0.75,linear,0.02,0.98,0.8408246368554354,2.0,5.0,93.0,0.02,0.05,0.93,0.07,0.02,0.0,1.0,1.0
7,49,context_noise,low_r_separation,0.0,0.75,geometric,0.0,1.0,0.8161713951729296,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
7,49,context_noise,low_r_separation,0.0,0.75,min,0.0,1.0,0.7330949796874516,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
7,49,context_noise,low_r_separation,0.05,0.75,linear,0.02,0.98,0.840131543548327,2.0,5.0,93.0,0.02,0.05,0.93,0.07,0.01,0.01,0.9573133133133134,0.9230769230769231
7,49,context_noise,low_r_separation,0.05,0.75,geometric,0.0,1.0,0.814466979371432,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8710419413638686,0.8518518518518519
7,49,context_noise,low_r_separation,0.05,0.75,min,0.0,1.0,0.7418164326300366,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.915736886283637,0.8348623853211009
7,49,context_noise,low_r_separation,0.1,0.75,linear,0.04,0.96,0.8411616137591521,4.0,5.0,91.0,0.04,0.05,0.91,0.09,0.01,0.03,0.9154154154154155,0.8348623853211009
7,49,context_noise,low_r_separation,0.1,0.75,geometric,0.0,1.0,0.8149263226055973,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7959108539789174,0.8018018018018018
7,49,context_noise,low_r_separation,0.1,0.75,min,0.0,1.0,0.7309050334798824,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.836925237796317,0.7699115044247787
7,49,context_noise,low_r_separation,0.15,0.75,linear,0.07,0.9299999999999999,0.8328918350417639,7.0,4.0,89.0,0.07,0.04,0.89,0.11,0.01,0.07,0.8747987987987988,0.639344262295082
7,49,context_noise,low_r_separation,0.15,0.75,geometric,0.02,0.98,0.8097769370201755,2.0,1.0,97.0,0.02,0.01,0.97,0.03,0.0,0.02,0.7028253358186893,0.6528925619834711
