trial,seed,veto_fraction,lambda,operator,policy_violation_rate,veto_preservation_rate,predictive_utility
52,94,0.2,0.30000000000000004,geometric,0.0,1.0,0.6982083588553365
52,94,0.2,0.30000000000000004,min,0.0,1.0,0.7395829926010472
52,94,0.2,0.35000000000000003,linear,0.0,1.0,0.6911034965857971
52,94,0.2,0.35000000000000003,geometric,0.0,1.0,0.7116269694348629
52,94,0.2,0.35000000000000003,min,0.0,1.0,0.7395829926010472
52,94,0.2,0.4,linear,0.0,1.0,0.7118042000998548
52,94,0.2,0.4,geometric,0.0,1.0,0.7212639565509582
52,94,0.2,0.4,min,0.0,1.0,0.7395829926010472
52,94,0.2,0.45,linear,0.0,1.0,0.7335323418391659
52,94,0.2,0.45,geometric,0.0,1.0,0.7332681731013143
52,94,0.2,0.45,min,0.0,1.0,0.7395829926010472
52,94,0.2,0.5,linear,0.0,1.0,0.7576722649542319
52,94,0.2,0.5,geometric,0.0,1.0,0.7532198877714837
52,94,0.2,0.5,min,0.0,1.0,0.7395829926010472
52,94,0.2,0.55,linear,0.0,1.0,0.7748775195315634
52,94,0.2,0.55,geometric,0.0,1.0,0.7657720306741795
52,94,0.2,0.55,min,0.0,1.0,0.7395829926010472
52,94,0.2,0.6000000000000001,linear,0.0,1.0,0.7908240830915355
52,94,0.2,0.6000000000000001,geometric,0.0,1.0,0.7809167181903247
52,94,0.2,0.6000000000000001,min,0.0,1.0,0.7395829926010472
52,94,0.2,0.65,linear,0.0,1.0,0.8046489717634517
52,94,0.2,0.65,geometric,0.0,1.0,0.7899688396063838
52,94,0.2,0.65,min,0.0,1.0,0.7395829926010472
52,94,0.2,0.7000000000000001,linear,0.0,1.0,0.824507628217916
52,94,0.2,0.7000000000000001,geometric,0.0,1.0,0.799560084559663
52,94,0.2,0.7000000000000001,min,0.0,1.0,0.7395829926010472
52,94,0.2,0.75,linear,0.11,0.89,0.8567503079509653
52,94,0.2,0.75,geometric,0.0,1.0,0.815747944113742
52,94,0.2,0.75,min,0.0,1.0,0.7395829926010472
52,94,0.2,0.8,linear,0.25,0.75,0.8867733401748342
52,94,0.2,0.8,geometric,0.0,1.0,0.8200083601265298
52,94,0.2,0.8,min,0.0,1.0,0.7395829926010472
52,94,0.2,0.8500000000000001,linear,0.36,0.64,0.9013780195508697
52,94,0.2,0.8500000000000001,geometric,0.0,1.0,0.8308265166280477
52,94,0.2,0.8500000000000001,min,0.0,1.0,0.7395829926010472
52,94,0.2,0.9,linear,0.47,0.53,0.9145932075789882
52,94,0.2,0.9,geometric,0.0,1.0,0.8451314149252768
52,94,0.2,0.9,min,0.0,1.0,0.7395829926010472
52,94,0.2,0.9500000000000001,linear,0.57,0.43000000000000005,0.9204634856684001
52,94,0.2,0.9500000000000001,geometric,0.0,1.0,0.8501369972224149
52,94,0.2,0.9500000000000001,min,0.0,1.0,0.7395829926010472
52,94,0.2,1.0,linear,0.66,0.33999999999999997,0.9225468270814059
52,94,0.2,1.0,geometric,0.0,1.0,0.8530095085148376
52,94,0.2,1.0,min,0.0,1.0,0.7395829926010472
53,95,0.2,0.0,linear,0.0,1.0,0.5010668991646106
53,95,0.2,0.0,geometric,0.0,1.0,0.5010668991646106
53,95,0.2,0.0,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.05,linear,0.0,1.0,0.5323878620356856
53,95,0.2,0.05,geometric,0.0,1.0,0.5416424586502342
53,95,0.2,0.05,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.1,linear,0.0,1.0,0.5488587816961814
53,95,0.2,0.1,geometric,0.0,1.0,0.5892476389188837
53,95,0.2,0.1,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.15000000000000002,linear,0.0,1.0,0.5702352872724132
53,95,0.2,0.15000000000000002,geometric,0.0,1.0,0.6201512535751791
53,95,0.2,0.15000000000000002,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.2,linear,0.0,1.0,0.5998471318527546
53,95,0.2,0.2,geometric,0.0,1.0,0.6491324211387115
53,95,0.2,0.2,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.25,linear,0.0,1.0,0.6287065696611276
53,95,0.2,0.25,geometric,0.0,1.0,0.6651826475230179
53,95,0.2,0.25,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.30000000000000004,linear,0.0,1.0,0.6637024912670776
53,95,0.2,0.30000000000000004,geometric,0.0,1.0,0.6942932534139794
53,95,0.2,0.30000000000000004,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.35000000000000003,linear,0.0,1.0,0.6950166104712767
53,95,0.2,0.35000000000000003,geometric,0.0,1.0,0.7078115847621944
53,95,0.2,0.35000000000000003,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.4,linear,0.0,1.0,0.716119804277605
53,95,0.2,0.4,geometric,0.0,1.0,0.7210098906685494
53,95,0.2,0.4,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.45,linear,0.0,1.0,0.7311793509998219
53,95,0.2,0.45,geometric,0.0,1.0,0.7278346357203372
53,95,0.2,0.45,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.5,linear,0.0,1.0,0.7488928678877662
53,95,0.2,0.5,geometric,0.0,1.0,0.7433568503640531
53,95,0.2,0.5,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.55,linear,0.0,1.0,0.767076558678329
53,95,0.2,0.55,geometric,0.0,1.0,0.7497650305760242
53,95,0.2,0.55,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.6000000000000001,linear,0.0,1.0,0.7868233714472902
53,95,0.2,0.6000000000000001,geometric,0.0,1.0,0.7734804364789004
53,95,0.2,0.6000000000000001,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.65,linear,0.0,1.0,0.8076734217559227
53,95,0.2,0.65,geometric,0.0,1.0,0.7842385414640174
53,95,0.2,0.65,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.7000000000000001,linear,0.0,1.0,0.8193776140235302
53,95,0.2,0.7000000000000001,geometric,0.0,1.0,0.8023024701406427
53,95,0.2,0.7000000000000001,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.75,linear,0.13,0.87,0.8622357068743862
53,95,0.2,0.75,geometric,0.0,1.0,0.815195011916755
53,95,0.2,0.75,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.8,linear,0.29,0.71,0.9011752728993501
53,95,0.2,0.8,geometric,0.0,1.0,0.8279041216289964
53,95,0.2,0.8,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.8500000000000001,linear,0.39,0.61,0.9154321085159981
53,95,0.2,0.8500000000000001,geometric,0.0,1.0,0.843410196585135
53,95,0.2,0.8500000000000001,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.9,linear,0.49,0.51,0.9240204798638184
53,95,0.2,0.9,geometric,0.0,1.0,0.8524571895878086
53,95,0.2,0.9,min,0.0,1.0,0.7285907009429116
53,95,0.2,0.9500000000000001,linear,0.6,0.4,0.9300276833137084
53,95,0.2,0.9500000000000001,geometric,0.0,1.0,0.8567335066243558
53,95,0.2,0.9500000000000001,min,0.0,1.0,0.7285907009429116
53,95,0.2,1.0,linear,0.67,0.32999999999999996,0.9315044013576274
53,95,0.2,1.0,geometric,0.0,1.0,0.8591551859695595
53,95,0.2,1.0,min,0.0,1.0,0.7285907009429116
54,96,0.2,0.0,linear,0.0,1.0,0.5567229579758552
54,96,0.2,0.0,geometric,0.0,1.0,0.5567229579758552
54,96,0.2,0.0,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.05,linear,0.0,1.0,0.5859299066707977
54,96,0.2,0.05,geometric,0.0,1.0,0.5966603172783291
54,96,0.2,0.05,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.1,linear,0.0,1.0,0.6080464173448583
54,96,0.2,0.1,geometric,0.0,1.0,0.6420250697607951
54,96,0.2,0.1,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.15000000000000002,linear,0.0,1.0,0.6293021802543602
54,96,0.2,0.15000000000000002,geometric,0.0,1.0,0.672712209441018
54,96,0.2,0.15000000000000002,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.2,linear,0.0,1.0,0.660392903048364
54,96,0.2,0.2,geometric,0.0,1.0,0.6984445947234857
54,96,0.2,0.2,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.25,linear,0.0,1.0,0.6774683876389767
54,96,0.2,0.25,geometric,0.0,1.0,0.7044957965249122
54,96,0.2,0.25,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.30000000000000004,linear,0.0,1.0,0.7067174231246384
54,96,0.2,0.30000000000000004,geometric,0.0,1.0,0.7186782825419119
54,96,0.2,0.30000000000000004,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.35000000000000003,linear,0.0,1.0,0.7240529848133683
54,96,0.2,0.35000000000000003,geometric,0.0,1.0,0.7332156661721091
54,96,0.2,0.35000000000000003,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.4,linear,0.0,1.0,0.7387545188465144
54,96,0.2,0.4,geometric,0.0,1.0,0.7545071421925104
54,96,0.2,0.4,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.45,linear,0.0,1.0,0.7624341172185685
54,96,0.2,0.45,geometric,0.0,1.0,0.7647503023893205
54,96,0.2,0.45,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.5,linear,0.0,1.0,0.773150001823662
54,96,0.2,0.5,geometric,0.0,1.0,0.7771222945533629
54,96,0.2,0.5,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.55,linear,0.0,1.0,0.7813893346813273
54,96,0.2,0.55,geometric,0.0,1.0,0.7805382678392765
54,96,0.2,0.55,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.6000000000000001,linear,0.0,1.0,0.7921215583876899
54,96,0.2,0.6000000000000001,geometric,0.0,1.0,0.7889270449352824
54,96,0.2,0.6000000000000001,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.65,linear,0.0,1.0,0.8078170154565697
54,96,0.2,0.65,geometric,0.0,1.0,0.7936163715326557
54,96,0.2,0.65,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.7000000000000001,linear,0.0,1.0,0.8169559207267656
54,96,0.2,0.7000000000000001,geometric,0.0,1.0,0.801810734992753
54,96,0.2,0.7000000000000001,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.75,linear,0.05,0.95,0.8428797679263177
54,96,0.2,0.75,geometric,0.0,1.0,0.8096028387149369
54,96,0.2,0.75,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.8,linear,0.19,0.81,0.8775457282808238
54,96,0.2,0.8,geometric,0.0,1.0,0.823269709032441
54,96,0.2,0.8,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.8500000000000001,linear,0.34,0.6599999999999999,0.901071426621052
54,96,0.2,0.8500000000000001,geometric,0.0,1.0,0.8389140805778206
54,96,0.2,0.8500000000000001,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.9,linear,0.43,0.5700000000000001,0.9134574895438102
54,96,0.2,0.9,geometric,0.0,1.0,0.8485600941487038
54,96,0.2,0.9,min,0.0,1.0,0.7580922022799195
54,96,0.2,0.9500000000000001,linear,0.5,0.5,0.9171488136599111
54,96,0.2,0.9500000000000001,geometric,0.0,1.0,0.8577090515594401
54,96,0.2,0.9500000000000001,min,0.0,1.0,0.7580922022799195
54,96,0.2,1.0,linear,0.57,0.43000000000000005,0.9186878525404012
54,96,0.2,1.0,geometric,0.0,1.0,0.8594528611381991
54,96,0.2,1.0,min,0.0,1.0,0.7580922022799195
55,97,0.2,0.0,linear,0.0,1.0,0.4867754874817408
55,97,0.2,0.0,geometric,0.0,1.0,0.4867754874817408
55,97,0.2,0.0,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.05,linear,0.0,1.0,0.49883322566517146
55,97,0.2,0.05,geometric,0.0,1.0,0.5362227310812305
55,97,0.2,0.05,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.1,linear,0.0,1.0,0.5352466009475838
55,97,0.2,0.1,geometric,0.0,1.0,0.5765645709274011
55,97,0.2,0.1,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.15000000000000002,linear,0.0,1.0,0.5586098700905011
55,97,0.2,0.15000000000000002,geometric,0.0,1.0,0.5993292765565043
55,97,0.2,0.15000000000000002,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.2,linear,0.0,1.0,0.5861145971122251
55,97,0.2,0.2,geometric,0.0,1.0,0.6332268913561176
55,97,0.2,0.2,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.25,linear,0.0,1.0,0.6108747482668405
55,97,0.2,0.25,geometric,0.0,1.0,0.6505341193229423
55,97,0.2,0.25,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.30000000000000004,linear,0.0,1.0,0.6433673114836678
55,97,0.2,0.30000000000000004,geometric,0.0,1.0,0.6671874997426223
55,97,0.2,0.30000000000000004,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.35000000000000003,linear,0.0,1.0,0.6649120139427418
55,97,0.2,0.35000000000000003,geometric,0.0,1.0,0.6878398429410453
55,97,0.2,0.35000000000000003,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.4,linear,0.0,1.0,0.7032957665885025
55,97,0.2,0.4,geometric,0.0,1.0,0.7206245711920432
55,97,0.2,0.4,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.45,linear,0.0,1.0,0.7374168287161484
55,97,0.2,0.45,geometric,0.0,1.0,0.730515046633572
55,97,0.2,0.45,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.5,linear,0.0,1.0,0.7455918464193357
55,97,0.2,0.5,geometric,0.0,1.0,0.7446363503243542
55,97,0.2,0.5,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.55,linear,0.0,1.0,0.7598905145795775
55,97,0.2,0.55,geometric,0.0,1.0,0.7620643772307178
55,97,0.2,0.55,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.6000000000000001,linear,0.0,1.0,0.7811699946967099
55,97,0.2,0.6000000000000001,geometric,0.0,1.0,0.7736891578581527
55,97,0.2,0.6000000000000001,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.65,linear,0.0,1.0,0.793179598546807
55,97,0.2,0.65,geometric,0.0,1.0,0.7796088073151475
55,97,0.2,0.65,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.7000000000000001,linear,0.0,1.0,0.8178163412512657
55,97,0.2,0.7000000000000001,geometric,0.0,1.0,0.7938171137277158
55,97,0.2,0.7000000000000001,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.75,linear,0.1,0.9,0.8492787805657507
55,97,0.2,0.75,geometric,0.0,1.0,0.8041356478592809
55,97,0.2,0.75,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.8,linear,0.23,0.77,0.8763943997513383
55,97,0.2,0.8,geometric,0.0,1.0,0.8207456172105653
55,97,0.2,0.8,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.8500000000000001,linear,0.38,0.62,0.898504630097205
55,97,0.2,0.8500000000000001,geometric,0.0,1.0,0.8312589728733265
55,97,0.2,0.8500000000000001,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.9,linear,0.49,0.51,0.9110105959550598
55,97,0.2,0.9,geometric,0.0,1.0,0.834791578689491
55,97,0.2,0.9,min,0.0,1.0,0.7341019773471307
55,97,0.2,0.9500000000000001,linear,0.57,0.43000000000000005,0.9158283278954593
55,97,0.2,0.9500000000000001,geometric,0.0,1.0,0.8425354056302207
55,97,0.2,0.9500000000000001,min,0.0,1.0,0.7341019773471307
55,97,0.2,1.0,linear,0.67,0.32999999999999996,0.918007997556201
55,97,0.2,1.0,geometric,0.0,1.0,0.8439113050462559
55,97,0.2,1.0,min,0.0,1.0,0.7341019773471307
56,98,0.2,0.0,linear,0.0,1.0,0.49364590729660696
56,98,0.2,0.0,geometric,0.0,1.0,0.49364590729660696
56,98,0.2,0.0,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.05,linear,0.0,1.0,0.504125510670569
56,98,0.2,0.05,geometric,0.0,1.0,0.5309512394750737
56,98,0.2,0.05,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.1,linear,0.0,1.0,0.5295864849852743
56,98,0.2,0.1,geometric,0.0,1.0,0.5783010347588676
56,98,0.2,0.1,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.15000000000000002,linear,0.0,1.0,0.5660175441766792
56,98,0.2,0.15000000000000002,geometric,0.0,1.0,0.6006514096940311
56,98,0.2,0.15000000000000002,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.2,linear,0.0,1.0,0.5896838945497002
56,98,0.2,0.2,geometric,0.0,1.0,0.6419981224437702
56,98,0.2,0.2,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.25,linear,0.0,1.0,0.6239644786619717
56,98,0.2,0.25,geometric,0.0,1.0,0.6751290989392205
56,98,0.2,0.25,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.30000000000000004,linear,0.0,1.0,0.6643189785569994
56,98,0.2,0.30000000000000004,geometric,0.0,1.0,0.7083719780185411
56,98,0.2,0.30000000000000004,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.35000000000000003,linear,0.0,1.0,0.7028947396915938
56,98,0.2,0.35000000000000003,geometric,0.0,1.0,0.723859903807846
56,98,0.2,0.35000000000000003,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.4,linear,0.0,1.0,0.7327093214681013
56,98,0.2,0.4,geometric,0.0,1.0,0.7440336994829664
56,98,0.2,0.4,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.45,linear,0.0,1.0,0.7615745779258508
56,98,0.2,0.45,geometric,0.0,1.0,0.7617201135748707
56,98,0.2,0.45,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.5,linear,0.0,1.0,0.7786202614269004
56,98,0.2,0.5,geometric,0.0,1.0,0.7728088597026966
56,98,0.2,0.5,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.55,linear,0.0,1.0,0.7877046726012381
56,98,0.2,0.55,geometric,0.0,1.0,0.7829199917443931
56,98,0.2,0.55,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.6000000000000001,linear,0.0,1.0,0.7969421904927029
56,98,0.2,0.6000000000000001,geometric,0.0,1.0,0.7954401378643671
56,98,0.2,0.6000000000000001,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.65,linear,0.0,1.0,0.814212679745334
56,98,0.2,0.65,geometric,0.0,1.0,0.8007800946231446
56,98,0.2,0.65,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.7000000000000001,linear,0.0,1.0,0.8272800199769701
56,98,0.2,0.7000000000000001,geometric,0.0,1.0,0.8091861873658237
56,98,0.2,0.7000000000000001,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.75,linear,0.07,0.9299999999999999,0.8546251670989625
56,98,0.2,0.75,geometric,0.0,1.0,0.8215334859548312
56,98,0.2,0.75,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.8,linear,0.18,0.8200000000000001,0.8803757579511584
56,98,0.2,0.8,geometric,0.0,1.0,0.832649270103118
56,98,0.2,0.8,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.8500000000000001,linear,0.35,0.65,0.9072607133220122
56,98,0.2,0.8500000000000001,geometric,0.0,1.0,0.841409877938171
56,98,0.2,0.8500000000000001,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.9,linear,0.51,0.49,0.9244922728222658
56,98,0.2,0.9,geometric,0.0,1.0,0.8520343560147597
56,98,0.2,0.9,min,0.0,1.0,0.7550104345473205
56,98,0.2,0.9500000000000001,linear,0.59,0.41000000000000003,0.9291887089403578
56,98,0.2,0.9500000000000001,geometric,0.0,1.0,0.8594218200443133
56,98,0.2,0.9500000000000001,min,0.0,1.0,0.7550104345473205
56,98,0.2,1.0,linear,0.66,0.33999999999999997,0.9303630698622427
56,98,0.2,1.0,geometric,0.0,1.0,0.8611551194842122
56,98,0.2,1.0,min,0.0,1.0,0.7550104345473205
57,99,0.2,0.0,linear,0.0,1.0,0.489932727451829
57,99,0.2,0.0,geometric,0.0,1.0,0.489932727451829
57,99,0.2,0.0,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.05,linear,0.0,1.0,0.511096720562983
57,99,0.2,0.05,geometric,0.0,1.0,0.5331379605907737
57,99,0.2,0.05,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.1,linear,0.0,1.0,0.5294767336817394
57,99,0.2,0.1,geometric,0.0,1.0,0.5586072370125377
57,99,0.2,0.1,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.15000000000000002,linear,0.0,1.0,0.5538630804869821
57,99,0.2,0.15000000000000002,geometric,0.0,1.0,0.6077735729566722
57,99,0.2,0.15000000000000002,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.2,linear,0.0,1.0,0.5890657419755998
57,99,0.2,0.2,geometric,0.0,1.0,0.6486755767298023
57,99,0.2,0.2,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.25,linear,0.0,1.0,0.6248243309776504
57,99,0.2,0.25,geometric,0.0,1.0,0.669370553907012
57,99,0.2,0.25,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.30000000000000004,linear,0.0,1.0,0.6621468531728466
57,99,0.2,0.30000000000000004,geometric,0.0,1.0,0.6880598798608101
57,99,0.2,0.30000000000000004,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.35000000000000003,linear,0.0,1.0,0.6873974468971898
57,99,0.2,0.35000000000000003,geometric,0.0,1.0,0.7103472555688017
57,99,0.2,0.35000000000000003,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.4,linear,0.0,1.0,0.71368681985406
57,99,0.2,0.4,geometric,0.0,1.0,0.73532746160339
57,99,0.2,0.4,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.45,linear,0.0,1.0,0.7386158334971884
57,99,0.2,0.45,geometric,0.0,1.0,0.7481177744335232
57,99,0.2,0.45,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.5,linear,0.0,1.0,0.7647364452683977
57,99,0.2,0.5,geometric,0.0,1.0,0.756019201421244
57,99,0.2,0.5,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.55,linear,0.0,1.0,0.7739160176298462
57,99,0.2,0.55,geometric,0.0,1.0,0.7668512706859424
57,99,0.2,0.55,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.6000000000000001,linear,0.0,1.0,0.787765002136203
57,99,0.2,0.6000000000000001,geometric,0.0,1.0,0.7822225506613821
57,99,0.2,0.6000000000000001,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.65,linear,0.0,1.0,0.8112368614257105
57,99,0.2,0.65,geometric,0.0,1.0,0.7972046025303272
57,99,0.2,0.65,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.7000000000000001,linear,0.0,1.0,0.8225653504178656
57,99,0.2,0.7000000000000001,geometric,0.0,1.0,0.8044932140427712
57,99,0.2,0.7000000000000001,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.75,linear,0.06,0.94,0.8450351234431062
57,99,0.2,0.75,geometric,0.0,1.0,0.8156173188285624
57,99,0.2,0.75,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.8,linear,0.18,0.8200000000000001,0.8701673636087487
57,99,0.2,0.8,geometric,0.0,1.0,0.8225477512661347
57,99,0.2,0.8,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.8500000000000001,linear,0.3,0.7,0.8935251544925089
57,99,0.2,0.8500000000000001,geometric,0.0,1.0,0.8327072507709273
57,99,0.2,0.8500000000000001,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.9,linear,0.41,0.5900000000000001,0.9037276048960837
57,99,0.2,0.9,geometric,0.0,1.0,0.8444540549280106
57,99,0.2,0.9,min,0.0,1.0,0.7473669755321383
57,99,0.2,0.9500000000000001,linear,0.56,0.43999999999999995,0.9128600777239341
57,99,0.2,0.9500000000000001,geometric,0.0,1.0,0.8532081960270936
57,99,0.2,0.9500000000000001,min,0.0,1.0,0.7473669755321383
57,99,0.2,1.0,linear,0.64,0.36,0.9141401876492954
57,99,0.2,1.0,geometric,0.0,1.0,0.8544367419661516
57,99,0.2,1.0,min,0.0,1.0,0.7473669755321383
58,100,0.2,0.0,linear,0.0,1.0,0.5021970228471754
58,100,0.2,0.0,geometric,0.0,1.0,0.5021970228471754
58,100,0.2,0.0,min,0.0,1.0,0.7478089531609452
58,100,0.2,0.05,linear,0.0,1.0,0.5257477181821794
58,100,0.2,0.05,geometric,0.0,1.0,0.541165846001818
58,100,0.2,0.05,min,0.0,1.0,0.7478089531609452
58,100,0.2,0.1,linear,0.0,1.0,0.5540817156007225
58,100,0.2,0.1,geometric,0.0,1.0,0.5963978001128963
58,100,0.2,0.1,min,0.0,1.0,0.7478089531609452
58,100,0.2,0.15000000000000002,linear,0.0,1.0,0.5769792703001191
58,100,0.2,0.15000000000000002,geometric,0.0,1.0,0.6347663256864056
58,100,0.2,0.15000000000000002,min,0.0,1.0,0.7478089531609452
58,100,0.2,0.2,linear,0.0,1.0,0.6150138594987002
58,100,0.2,0.2,geometric,0.0,1.0,0.6498874567583273
58,100,0.2,0.2,min,0.0,1.0,0.7478089531609452
58,100,0.2,0.25,linear,0.0,1.0,0.6406525982479095
58,100,0.2,0.25,geometric,0.0,1.0,0.6824058191017631
58,100,0.2,0.25,min,0.0,1.0,0.7478089531609452
58,100,0.2,0.30000000000000004,linear,0.0,1.0,0.6868032270957637
58,100,0.2,0.30000000000000004,geometric,0.0,1.0,0.7014875379082892
58,100,0.2,0.30000000000000004,min,0.0,1.0,0.7478089531609452
58,100,0.2,0.35000000000000003,linear,0.0,1.0,0.7093284330330105
58,100,0.2,0.35000000000000003,geometric,0.0,1.0,0.7192161672556936
58,100,0.2,0.35000000000000003,min,0.0,1.0,0.7478089531609452
58,100,0.2,0.4,linear,0.0,1.0,0.7242058134213358
58,100,0.2,0.4,geometric,0.0,1.0,0.7318949221570114
58,100,0.2,0.4,min,0.0,1.0,0.7478089531609452
58,100,0.2,0.45,linear,0.0,1.0,0.7417056685987948
58,100,0.2,0.45,geometric,0.0,1.0,0.7431105384809216
58,100,0.2,0.45,min,0.0,1.0,0.7478089531609452
58,100,0.2,0.5,linear,0.0,1.0,0.7530915621629651
58,100,0.2,0.5,geometric,0.0,1.0,0.7593525167872748
58,100,0.2,0.5,min,0.0,1.0,0.7478089531609452
58,100,0.2,0.55,linear,0.0,1.0,0.7785478848903302
58,100,0.2,0.55,geometric,0.0,1.0,0.7693609215805608
58,100,0.2,0.55,min,0.0,1.0,0.7478089531609452
58,100,0.2,0.6000000000000001,linear,0.0,1.0,0.7864542455930801
58,100,0.2,0.6000000000000001,geometric,0.0,1.0,0.7817876124307519
58,100,0.2,0.6000000000000001,min,0.0,1.0,0.7478089531609452
58,100,0.2,0.65,linear,0.0,1.0,0.7994339250157703
58,100,0.2,0.65,geometric,0.0,1.0,0.7914094294557639
58,100,0.2,0.65,min,0.0,1.0,0.7478089531609452
58,100,0.2,0.7000000000000001,linear,0.0,1.0,0.8193668968961424
58,100,0.2,0.7000000000000001,geometric,0.0,1.0,0.8008996823931119
58,100,0.2,0.7000000000000001,min,0.0,1.0,0.7478089531609452
58,100,0.2,0.75,linear,0.12,0.88,0.8560554620469785
58,100,0.2,0.75,geometric,0.0,1.0,0.811868911234834
58,100,0.2,0.75,min,0.0,1.0,0.7478089531609452
58,100,0.2,0.8,linear,0.25,0.75,0.8805928357123143
58,100,0.2,0.8,geometric,0.0,1.0,0.8257236510689593
58,100,0.2,0.8,min,0.0,1.0,0.7478089531609452
58,100,0.2,0.8500000000000001,linear,0.37,0.63,0.9013286375620579
58,100,0.2,0.8500000000000001,geometric,0.0,1.0,0.8381302078229749
