trial,seed,sigma_r,config_id,operator,lambda,policy_violation_rate,kendall_tau,jaccard_top_k
11,53,0.2,min,min,,0.0,0.2103347034644745,0.5267175572519084
12,54,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
12,54,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
12,54,0.0,linear@0.90,linear,0.9,0.5,1.0,1.0
12,54,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
12,54,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
12,54,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
12,54,0.0,min,min,,0.0,1.0,1.0
12,54,0.05,linear@0.10,linear,0.1,0.0,0.9377777777777779,1.0
12,54,0.05,linear@0.50,linear,0.5,0.0,0.6674856674856675,0.8018018018018018
12,54,0.05,linear@0.90,linear,0.9,0.51,0.3487908333971192,0.5503875968992248
12,54,0.05,geometric@0.10,geometric,0.1,0.0,0.9052611143467287,0.9607843137254902
12,54,0.05,geometric@0.50,geometric,0.5,0.0,0.6748216106014272,0.8348623853211009
12,54,0.05,geometric@0.90,geometric,0.9,0.0,0.5019607843137254,0.6666666666666666
12,54,0.05,min,min,,0.0,0.7064220183486237,0.8181818181818182
12,54,0.1,linear@0.10,linear,0.1,0.0,0.8581030619865572,0.9230769230769231
12,54,0.1,linear@0.50,linear,0.5,0.0,0.38156957698333577,0.680672268907563
12,54,0.1,linear@0.90,linear,0.9,0.5,0.030692697839710233,0.42857142857142855
12,54,0.1,geometric@0.10,geometric,0.1,0.0,0.7659340659340659,0.9047619047619048
12,54,0.1,geometric@0.50,geometric,0.5,0.0,0.405497792337274,0.680672268907563
12,54,0.1,geometric@0.90,geometric,0.9,0.0,0.22093023255813954,0.5503875968992248
12,54,0.1,min,min,,0.0,0.3655870984939357,0.6260162601626016
12,54,0.2,linear@0.10,linear,0.1,0.0,0.7293800539083559,0.8867924528301887
12,54,0.2,linear@0.50,linear,0.5,0.0,0.097617395327319,0.5151515151515151
12,54,0.2,linear@0.90,linear,0.9,0.4,-0.243190747763465,0.21212121212121213
12,54,0.2,geometric@0.10,geometric,0.1,0.0,0.5366624525916561,0.7699115044247787
12,54,0.2,geometric@0.50,geometric,0.5,0.0,0.1305128492873976,0.4925373134328358
12,54,0.2,geometric@0.90,geometric,0.9,0.0,-0.06647509578544061,0.3793103448275862
12,54,0.2,min,min,,0.0,0.17140874392782787,0.5151515151515151
13,55,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
13,55,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
13,55,0.0,linear@0.90,linear,0.9,0.44,1.0,1.0
13,55,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
13,55,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
13,55,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
13,55,0.0,min,min,,0.0,1.0,1.0
13,55,0.05,linear@0.10,linear,0.1,0.0,0.9230915667237769,0.941747572815534
13,55,0.05,linear@0.50,linear,0.5,0.0,0.6026383526383525,0.7857142857142857
13,55,0.05,linear@0.90,linear,0.9,0.44,0.26264335418837703,0.6129032258064516
13,55,0.05,geometric@0.10,geometric,0.1,0.0,0.8793876026885736,0.9230769230769231
13,55,0.05,geometric@0.50,geometric,0.5,0.0,0.6296296296296295,0.8518518518518519
13,55,0.05,geometric@0.90,geometric,0.9,0.0,0.4459180666077217,0.7094017094017094
13,55,0.05,min,min,,0.0,0.6370308590492076,0.8181818181818182
13,55,0.1,linear@0.10,linear,0.1,0.0,0.8789263278126785,0.941747572815534
13,55,0.1,linear@0.50,linear,0.5,0.0,0.4738641219199545,0.680672268907563
13,55,0.1,linear@0.90,linear,0.9,0.43,-0.02986562418624624,0.3793103448275862
13,55,0.1,geometric@0.10,geometric,0.1,0.0,0.8253369272237198,0.8867924528301887
13,55,0.1,geometric@0.50,geometric,0.5,0.0,0.49366391184573,0.6528925619834711
13,55,0.1,geometric@0.90,geometric,0.9,0.0,0.20051612903225802,0.6
13,55,0.1,min,min,,0.0,0.517052767052767,0.7857142857142857
13,55,0.2,linear@0.10,linear,0.1,0.0,0.7778975741239893,0.8867924528301887
13,55,0.2,linear@0.50,linear,0.5,0.0,0.15201523325928276,0.4492753623188406
13,55,0.2,linear@0.90,linear,0.9,0.36,-0.22065886996084974,0.25
13,55,0.2,geometric@0.10,geometric,0.1,0.0,0.6298769226397656,0.7857142857142857
13,55,0.2,geometric@0.50,geometric,0.5,0.0,0.1494553376906318,0.47058823529411764
13,55,0.2,geometric@0.90,geometric,0.9,0.0,-0.05460562603419747,0.35135135135135137
13,55,0.2,min,min,,0.0,0.15037593984962408,0.5037593984962406
14,56,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
14,56,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
14,56,0.0,linear@0.90,linear,0.9,0.45,1.0,1.0
14,56,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
14,56,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
14,56,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
14,56,0.0,min,min,,0.0,1.0,1.0
14,56,0.05,linear@0.10,linear,0.1,0.0,0.9271287128712873,0.9801980198019802
14,56,0.05,linear@0.50,linear,0.5,0.0,0.6975624902965379,0.7543859649122807
14,56,0.05,linear@0.90,linear,0.9,0.42,0.18965417743107418,0.5748031496062992
14,56,0.05,geometric@0.10,geometric,0.1,0.0,0.8850290953976372,0.8691588785046729
14,56,0.05,geometric@0.50,geometric,0.5,0.0,0.7295276928304453,0.8348623853211009
14,56,0.05,geometric@0.90,geometric,0.9,0.0,0.505720823798627,0.7391304347826086
14,56,0.05,min,min,,0.0,0.7752053771471248,0.9230769230769231
14,56,0.1,linear@0.10,linear,0.1,0.0,0.8760268857356237,0.9230769230769231
14,56,0.1,linear@0.50,linear,0.5,0.0,0.47699757869249404,0.680672268907563
14,56,0.1,linear@0.90,linear,0.9,0.46,-0.09466677115272204,0.3698630136986301
14,56,0.1,geometric@0.10,geometric,0.1,0.0,0.7838123787691765,0.8691588785046729
14,56,0.1,geometric@0.50,geometric,0.5,0.0,0.4904214559386973,0.7094017094017094
14,56,0.1,geometric@0.90,geometric,0.9,0.0,0.18204950266018965,0.5151515151515151
14,56,0.1,min,min,,0.0,0.5353982300884955,0.7699115044247787
14,56,0.2,linear@0.10,linear,0.1,0.0,0.7168047963322166,0.8691588785046729
14,56,0.2,linear@0.50,linear,0.5,0.0,0.08205609425503076,0.43884892086330934
14,56,0.2,linear@0.90,linear,0.9,0.47,-0.22530242568433997,0.28205128205128205
14,56,0.2,geometric@0.10,geometric,0.1,0.0,0.5521703521703522,0.8018018018018018
14,56,0.2,geometric@0.50,geometric,0.5,0.0,0.08125677139761645,0.3986013986013986
14,56,0.2,geometric@0.90,geometric,0.9,0.0,0.016680644860684,0.36054421768707484
14,56,0.2,min,min,,0.0,0.04145936981757878,0.48148148148148145
15,57,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
15,57,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
15,57,0.0,linear@0.90,linear,0.9,0.43,1.0,1.0
15,57,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
15,57,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
15,57,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
15,57,0.0,min,min,,0.0,1.0,1.0
15,57,0.05,linear@0.10,linear,0.1,0.0,0.9306930693069309,0.9801980198019802
15,57,0.05,linear@0.50,linear,0.5,0.0,0.6665114112715418,0.7543859649122807
15,57,0.05,linear@0.90,linear,0.9,0.39,0.34211700763763614,0.639344262295082
15,57,0.05,geometric@0.10,geometric,0.1,0.0,0.8726661687826737,0.9230769230769231
15,57,0.05,geometric@0.50,geometric,0.5,0.0,0.6808236808236807,0.7857142857142857
15,57,0.05,geometric@0.90,geometric,0.9,0.0,0.511516731855715,0.6949152542372882
15,57,0.05,min,min,,0.0,0.7192800276912426,0.8518518518518519
15,57,0.1,linear@0.10,linear,0.1,0.0,0.8644584047211118,0.941747572815534
15,57,0.1,linear@0.50,linear,0.5,0.0,0.45537190082644624,0.6528925619834711
15,57,0.1,linear@0.90,linear,0.9,0.41,0.05908610417489896,0.43884892086330934
15,57,0.1,geometric@0.10,geometric,0.1,0.0,0.7735849056603774,0.8867924528301887
15,57,0.1,geometric@0.50,geometric,0.5,0.0,0.46645776954849744,0.680672268907563
15,57,0.1,geometric@0.90,geometric,0.9,0.0,0.20685714285714288,0.5873015873015873
15,57,0.1,min,min,,0.0,0.4883059418457648,0.7699115044247787
15,57,0.2,linear@0.10,linear,0.1,0.0,0.7608058608058608,0.9047619047619048
15,57,0.2,linear@0.50,linear,0.5,0.0,0.18067897015265438,0.5037593984962406
15,57,0.2,linear@0.90,linear,0.9,0.39,-0.15558226853921647,0.3333333333333333
15,57,0.2,geometric@0.10,geometric,0.1,0.0,0.6140116763969974,0.8181818181818182
15,57,0.2,geometric@0.50,geometric,0.5,0.0,0.21576668945090002,0.5037593984962406
15,57,0.2,geometric@0.90,geometric,0.9,0.0,-0.017986577181208052,0.3333333333333333
15,57,0.2,min,min,,0.0,0.2934193548387096,0.6
16,58,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
16,58,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
16,58,0.0,linear@0.90,linear,0.9,0.39,1.0,1.0
16,58,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
16,58,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
16,58,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
16,58,0.0,min,min,,0.0,1.0,1.0
16,58,0.05,linear@0.10,linear,0.1,0.0,0.9332168510968742,0.9607843137254902
16,58,0.05,linear@0.50,linear,0.5,0.0,0.7001287001287001,0.7857142857142857
16,58,0.05,linear@0.90,linear,0.9,0.46,0.23655674724846062,0.6
16,58,0.05,geometric@0.10,geometric,0.1,0.0,0.8758804492670855,0.941747572815534
16,58,0.05,geometric@0.50,geometric,0.5,0.0,0.7270322694410157,0.8691588785046729
16,58,0.05,geometric@0.90,geometric,0.9,0.0,0.4742296918767506,0.6666666666666666
16,58,0.05,min,min,,0.0,0.7354462051709757,0.8181818181818182
16,58,0.1,linear@0.10,linear,0.1,0.0,0.8873024938130593,0.941747572815534
16,58,0.1,linear@0.50,linear,0.5,0.0,0.5214356929212364,0.680672268907563
16,58,0.1,linear@0.90,linear,0.9,0.51,-0.018100339926630623,0.36054421768707484
16,58,0.1,geometric@0.10,geometric,0.1,0.0,0.7778169634985012,0.8691588785046729
16,58,0.1,geometric@0.50,geometric,0.5,0.0,0.5511823035850496,0.7391304347826086
16,58,0.1,geometric@0.90,geometric,0.9,0.0,0.2707096774193548,0.6
16,58,0.1,min,min,,0.0,0.5146716348393107,0.7543859649122807
16,58,0.2,linear@0.10,linear,0.1,0.0,0.7703296703296703,0.9047619047619048
16,58,0.2,linear@0.50,linear,0.5,0.0,0.2570979688026035,0.4925373134328358
16,58,0.2,linear@0.90,linear,0.9,0.32,-0.25370171633787475,0.2422360248447205
16,58,0.2,geometric@0.10,geometric,0.1,0.0,0.6218325174974952,0.7857142857142857
16,58,0.2,geometric@0.50,geometric,0.5,0.0,0.26532500578302104,0.5151515151515151
16,58,0.2,geometric@0.90,geometric,0.9,0.0,-0.11829016054368166,0.3986013986013986
16,58,0.2,min,min,,0.0,0.27492063492063495,0.5873015873015873
17,59,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
17,59,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
17,59,0.0,linear@0.90,linear,0.9,0.5,1.0,1.0
17,59,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
17,59,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
17,59,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
17,59,0.0,min,min,,0.0,1.0,1.0
17,59,0.05,linear@0.10,linear,0.1,0.0,0.9471947194719471,0.9607843137254902
17,59,0.05,linear@0.50,linear,0.5,0.0,0.6914004914004913,0.8018018018018018
17,59,0.05,linear@0.90,linear,0.9,0.48,0.26345290476612526,0.5873015873015873
17,59,0.05,geometric@0.10,geometric,0.1,0.0,0.9172976121141526,0.9607843137254902
17,59,0.05,geometric@0.50,geometric,0.5,0.0,0.7054211843202667,0.8181818181818182
17,59,0.05,geometric@0.90,geometric,0.9,0.0,0.44372012168622343,0.6949152542372882
17,59,0.05,min,min,,0.0,0.697473174108688,0.8518518518518519
17,59,0.1,linear@0.10,linear,0.1,0.0,0.879761015683346,0.9230769230769231
17,59,0.1,linear@0.50,linear,0.5,0.0,0.4776184267709692,0.6949152542372882
17,59,0.1,linear@0.90,linear,0.9,0.49,-0.006869170420928603,0.3888888888888889
17,59,0.1,geometric@0.10,geometric,0.1,0.0,0.8155339805825242,0.9230769230769231
17,59,0.1,geometric@0.50,geometric,0.5,0.0,0.5080472867112947,0.680672268907563
17,59,0.1,geometric@0.90,geometric,0.9,0.0,0.18453159041394332,0.47058823529411764
17,59,0.1,min,min,,0.0,0.49807719698048725,0.680672268907563
17,59,0.2,linear@0.10,linear,0.1,0.0,0.8095238095238094,0.9047619047619048
17,59,0.2,linear@0.50,linear,0.5,0.0,0.2910886139232596,0.5748031496062992
17,59,0.2,linear@0.90,linear,0.9,0.39,-0.2490752902613742,0.21212121212121213
17,59,0.2,geometric@0.10,geometric,0.1,0.0,0.6933990340203637,0.8348623853211009
17,59,0.2,geometric@0.50,geometric,0.5,0.0,0.3089523809523809,0.5873015873015873
17,59,0.2,geometric@0.90,geometric,0.9,0.0,-0.017426148541608424,0.36054421768707484
17,59,0.2,min,min,,0.0,0.2533438237608182,0.6129032258064516
18,60,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
18,60,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
18,60,0.0,linear@0.90,linear,0.9,0.45,1.0,1.0
18,60,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
18,60,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
18,60,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
18,60,0.0,min,min,,0.0,1.0,1.0
18,60,0.05,linear@0.10,linear,0.1,0.0,0.9211881188118813,0.9801980198019802
18,60,0.05,linear@0.50,linear,0.5,0.0,0.6653878231859882,0.8181818181818182
18,60,0.05,linear@0.90,linear,0.9,0.5,0.2865028179268564,0.6528925619834711
18,60,0.05,geometric@0.10,geometric,0.1,0.0,0.8700522778192682,0.9230769230769231
18,60,0.05,geometric@0.50,geometric,0.5,0.0,0.677307206068268,0.7699115044247787
18,60,0.05,geometric@0.90,geometric,0.9,0.0,0.5897683397683396,0.7857142857142857
18,60,0.05,min,min,,0.0,0.7043832823649339,0.8348623853211009
18,60,0.1,linear@0.10,linear,0.1,0.0,0.8722927557879014,0.9230769230769231
18,60,0.1,linear@0.50,linear,0.5,0.0,0.4567579313342026,0.6949152542372882
18,60,0.1,linear@0.90,linear,0.9,0.43,0.052914518009835265,0.48148148148148145
18,60,0.1,geometric@0.10,geometric,0.1,0.0,0.7923823749066468,0.9230769230769231
18,60,0.1,geometric@0.50,geometric,0.5,0.0,0.4785607196401798,0.7241379310344828
18,60,0.1,geometric@0.90,geometric,0.9,0.0,0.29193650793650794,0.5873015873015873
18,60,0.1,min,min,,0.0,0.49680589680589676,0.8018018018018018
18,60,0.2,linear@0.10,linear,0.1,0.0,0.7725268912008465,0.8691588785046729
18,60,0.2,linear@0.50,linear,0.5,0.0,0.2011055831951354,0.48148148148148145
18,60,0.2,linear@0.90,linear,0.9,0.47,-0.1560789690036686,0.2987012987012987
18,60,0.2,geometric@0.10,geometric,0.1,0.0,0.6466387206955443,0.7543859649122807
18,60,0.2,geometric@0.50,geometric,0.5,0.0,0.21808573106283033,0.5267175572519084
18,60,0.2,geometric@0.90,geometric,0.9,0.0,0.03731695795937647,0.3698630136986301
18,60,0.2,min,min,,0.0,0.20130813953488372,0.5503875968992248
19,61,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
19,61,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
19,61,0.0,linear@0.90,linear,0.9,0.45,1.0,1.0
19,61,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
19,61,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
19,61,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
19,61,0.0,min,min,,0.0,1.0,1.0
19,61,0.05,linear@0.10,linear,0.1,0.0,0.9246145059965735,0.941747572815534
19,61,0.05,linear@0.50,linear,0.5,0.0,0.6131035553485484,0.7543859649122807
19,61,0.05,linear@0.90,linear,0.9,0.41,0.3330000733106743,0.6260162601626016
19,61,0.05,geometric@0.10,geometric,0.1,0.0,0.8820512820512819,0.9047619047619048
19,61,0.05,geometric@0.50,geometric,0.5,0.0,0.6074646074646073,0.7857142857142857
19,61,0.05,geometric@0.90,geometric,0.9,0.0,0.5045632333767928,0.6949152542372882
19,61,0.05,min,min,,0.0,0.6999180999181,0.8018018018018018
19,61,0.1,linear@0.10,linear,0.1,0.0,0.8349514563106797,0.9230769230769231
19,61,0.1,linear@0.50,linear,0.5,0.0,0.38081395348837205,0.5503875968992248
19,61,0.1,linear@0.90,linear,0.9,0.36,-0.054571908230944106,0.3888888888888889
19,61,0.1,geometric@0.10,geometric,0.1,0.0,0.7376826367652056,0.8348623853211009
19,61,0.1,geometric@0.50,geometric,0.5,0.0,0.37672244094488194,0.5625
19,61,0.1,geometric@0.90,geometric,0.9,0.0,0.1542492595124174,0.5037593984962406
19,61,0.1,min,min,,0.0,0.36745301879248293,0.6260162601626016
19,61,0.2,linear@0.10,linear,0.1,0.0,0.7519305019305018,0.7857142857142857
19,61,0.2,linear@0.50,linear,0.5,0.0,0.005395112662646778,0.4492753623188406
19,61,0.2,linear@0.90,linear,0.9,0.36,-0.3391646846246651,0.21212121212121213
19,61,0.2,geometric@0.10,geometric,0.1,0.0,0.5651735130764897,0.7543859649122807
19,61,0.2,geometric@0.50,geometric,0.5,0.0,0.03332959263831219,0.4925373134328358
19,61,0.2,geometric@0.90,geometric,0.9,0.0,-0.1282051282051282,0.28205128205128205
19,61,0.2,min,min,,0.0,0.10201249132546843,0.5151515151515151
20,62,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
20,62,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
20,62,0.0,linear@0.90,linear,0.9,0.45,1.0,1.0
20,62,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
20,62,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
20,62,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
20,62,0.0,min,min,,0.0,1.0,1.0
20,62,0.05,linear@0.10,linear,0.1,0.0,0.9324403028538147,0.9607843137254902
20,62,0.05,linear@0.50,linear,0.5,0.0,0.7073324905183311,0.7699115044247787
20,62,0.05,linear@0.90,linear,0.9,0.47,0.22484587862137584,0.6129032258064516
20,62,0.05,geometric@0.10,geometric,0.1,0.0,0.8995519044062735,0.9230769230769231
20,62,0.05,geometric@0.50,geometric,0.5,0.0,0.7491242702251876,0.8181818181818182
20,62,0.05,geometric@0.90,geometric,0.9,0.0,0.4836581709145427,0.7241379310344828
20,62,0.05,min,min,,0.0,0.7828746177370031,0.8348623853211009
20,62,0.1,linear@0.10,linear,0.1,0.0,0.8783882783882783,0.9047619047619048
20,62,0.1,linear@0.50,linear,0.5,0.0,0.4887052341597796,0.6528925619834711
20,62,0.1,linear@0.90,linear,0.9,0.42,0.05386573176241263,0.43884892086330934
20,62,0.1,geometric@0.10,geometric,0.1,0.0,0.7816963498501146,0.8691588785046729
20,62,0.1,geometric@0.50,geometric,0.5,0.0,0.5033057851239668,0.6528925619834711
20,62,0.1,geometric@0.90,geometric,0.9,0.0,0.24358084663428176,0.5151515151515151
20,62,0.1,min,min,,0.0,0.5177325167355079,0.680672268907563
20,62,0.2,linear@0.10,linear,0.1,0.0,0.7139639639639639,0.7857142857142857
20,62,0.2,linear@0.50,linear,0.5,0.0,0.22670312143996357,0.5037593984962406
20,62,0.2,linear@0.90,linear,0.9,0.38,-0.2007376409224885,0.3157894736842105
20,62,0.2,geometric@0.10,geometric,0.1,0.0,0.5507331825429821,0.7094017094017094
20,62,0.2,geometric@0.50,geometric,0.5,0.0,0.2243217054263566,0.5503875968992248
20,62,0.2,geometric@0.90,geometric,0.9,0.0,0.02902231090150553,0.3422818791946309
20,62,0.2,min,min,,0.0,0.16908914728682173,0.5503875968992248
21,63,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
21,63,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
21,63,0.0,linear@0.90,linear,0.9,0.49,1.0,1.0
21,63,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
21,63,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
21,63,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
21,63,0.0,min,min,,0.0,1.0,1.0
21,63,0.05,linear@0.10,linear,0.1,0.0,0.9220125786163523,0.8867924528301887
21,63,0.05,linear@0.50,linear,0.5,0.0,0.609066915075299,0.7543859649122807
21,63,0.05,linear@0.90,linear,0.9,0.41,0.25459898227218425,0.5267175572519084
21,63,0.05,geometric@0.10,geometric,0.1,0.0,0.8700522778192682,0.9230769230769231
21,63,0.05,geometric@0.50,geometric,0.5,0.0,0.6273870517000466,0.7543859649122807
21,63,0.05,geometric@0.90,geometric,0.9,0.0,0.46356821589205394,0.7241379310344828
21,63,0.05,min,min,,0.0,0.6033361134278564,0.8181818181818182
21,63,0.1,linear@0.10,linear,0.1,0.0,0.8589743589743588,0.9047619047619048
21,63,0.1,linear@0.50,linear,0.5,0.0,0.4760330578512396,0.6528925619834711
21,63,0.1,linear@0.90,linear,0.9,0.45,0.12741925375913996,0.47058823529411764
21,63,0.1,geometric@0.10,geometric,0.1,0.0,0.7492354740061163,0.8348623853211009
21,63,0.1,geometric@0.50,geometric,0.5,0.0,0.506631299734748,0.7094017094017094
21,63,0.1,geometric@0.90,geometric,0.9,0.0,0.26001571091908876,0.4925373134328358
21,63,0.1,min,min,,0.0,0.5553485483620556,0.7543859649122807
21,63,0.2,linear@0.10,linear,0.1,0.0,0.7799329924175631,0.8691588785046729
21,63,0.2,linear@0.50,linear,0.5,0.0,0.2519624101713654,0.48148148148148145
21,63,0.2,linear@0.90,linear,0.9,0.39,-0.2062736882764952,0.25
21,63,0.2,geometric@0.10,geometric,0.1,0.0,0.6213511259382818,0.8181818181818182
21,63,0.2,geometric@0.50,geometric,0.5,0.0,0.2495596007046389,0.5267175572519084
21,63,0.2,geometric@0.90,geometric,0.9,0.0,-0.05900383141762452,0.3793103448275862
21,63,0.2,min,min,,0.0,0.1424704724409449,0.5625
22,64,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
22,64,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
22,64,0.0,linear@0.90,linear,0.9,0.5,1.0,1.0
22,64,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
22,64,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
22,64,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
22,64,0.0,min,min,,0.0,1.0,1.0
22,64,0.05,linear@0.10,linear,0.1,0.0,0.9350495049504953,0.9801980198019802
22,64,0.05,linear@0.50,linear,0.5,0.0,0.6888196607822775,0.8518518518518519
22,64,0.05,linear@0.90,linear,0.9,0.45,0.4050414344157374,0.6260162601626016
22,64,0.05,geometric@0.10,geometric,0.1,0.0,0.8738109105028149,0.9607843137254902
22,64,0.05,geometric@0.50,geometric,0.5,0.0,0.688685208596713,0.7699115044247787
22,64,0.05,geometric@0.90,geometric,0.9,0.0,0.5361437056352312,0.6949152542372882
22,64,0.05,min,min,,0.0,0.726007326007326,0.9047619047619048
22,64,0.1,linear@0.10,linear,0.1,0.0,0.8707991038088125,0.9230769230769231
22,64,0.1,linear@0.50,linear,0.5,0.0,0.43498622589531677,0.6528925619834711
22,64,0.1,linear@0.90,linear,0.9,0.43,0.11130993166884647,0.3793103448275862
22,64,0.1,geometric@0.10,geometric,0.1,0.0,0.7466251298026998,0.8518518518518519
22,64,0.1,geometric@0.50,geometric,0.5,0.0,0.48235294117647054,0.6666666666666666
22,64,0.1,geometric@0.90,geometric,0.9,0.0,0.24603458556946928,0.5384615384615384
22,64,0.1,min,min,,0.0,0.5029198119925937,0.680672268907563
22,64,0.2,linear@0.10,linear,0.1,0.0,0.7552786431291104,0.8518518518518519
22,64,0.2,linear@0.50,linear,0.5,0.0,0.07100406631216764,0.43884892086330934
22,64,0.2,linear@0.90,linear,0.9,0.44,-0.3649038759239589,0.19760479041916168
22,64,0.2,geometric@0.10,geometric,0.1,0.0,0.5888837137090515,0.7543859649122807
22,64,0.2,geometric@0.50,geometric,0.5,0.0,0.13064331143780628,0.43884892086330934
22,64,0.2,geometric@0.90,geometric,0.9,0.0,-0.13432588916459884,0.28205128205128205
22,64,0.2,min,min,,0.0,0.20767716535433073,0.5625
23,65,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
23,65,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
23,65,0.0,linear@0.90,linear,0.9,0.33,1.0,1.0
23,65,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
23,65,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
23,65,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
23,65,0.0,min,min,,0.0,1.0,1.0
23,65,0.05,linear@0.10,linear,0.1,0.0,0.930909090909091,1.0
23,65,0.05,linear@0.50,linear,0.5,0.0,0.7522522522522521,0.7857142857142857
23,65,0.05,linear@0.90,linear,0.9,0.37,0.2907731710805657,0.6129032258064516
23,65,0.05,geometric@0.10,geometric,0.1,0.0,0.8560439560439559,0.9047619047619048
23,65,0.05,geometric@0.50,geometric,0.5,0.0,0.7606177606177605,0.7857142857142857
23,65,0.05,geometric@0.90,geometric,0.9,0.0,0.5403767403767403,0.8018018018018018
23,65,0.05,min,min,,0.0,0.7475365273530412,0.8348623853211009
23,65,0.1,linear@0.10,linear,0.1,0.0,0.8487677371172517,0.9230769230769231
23,65,0.1,linear@0.50,linear,0.5,0.0,0.4392803598200899,0.7241379310344828
23,65,0.1,linear@0.90,linear,0.9,0.4,-0.034242569428835114,0.3888888888888889
23,65,0.1,geometric@0.10,geometric,0.1,0.0,0.7548933168753307,0.8691588785046729
