trial,seed,sigma_r,top_k,config_id,operator,lambda,policy_violation_rate
959,1001,0.0,70,geometric@0.10,geometric,0.1,0.0
959,1001,0.0,80,geometric@0.10,geometric,0.1,0.0
959,1001,0.0,90,geometric@0.10,geometric,0.1,0.0
959,1001,0.0,100,geometric@0.10,geometric,0.1,0.0
959,1001,0.0,10,geometric@0.50,geometric,0.5,0.0
959,1001,0.0,20,geometric@0.50,geometric,0.5,0.0
959,1001,0.0,30,geometric@0.50,geometric,0.5,0.0
959,1001,0.0,40,geometric@0.50,geometric,0.5,0.0
959,1001,0.0,50,geometric@0.50,geometric,0.5,0.0
959,1001,0.0,60,geometric@0.50,geometric,0.5,0.0
959,1001,0.0,70,geometric@0.50,geometric,0.5,0.0
959,1001,0.0,80,geometric@0.50,geometric,0.5,0.0
959,1001,0.0,90,geometric@0.50,geometric,0.5,0.0
959,1001,0.0,100,geometric@0.50,geometric,0.5,0.0
959,1001,0.0,10,geometric@0.90,geometric,0.9,0.0
959,1001,0.0,20,geometric@0.90,geometric,0.9,0.0
959,1001,0.0,30,geometric@0.90,geometric,0.9,0.0
959,1001,0.0,40,geometric@0.90,geometric,0.9,0.0
959,1001,0.0,50,geometric@0.90,geometric,0.9,0.0
959,1001,0.0,60,geometric@0.90,geometric,0.9,0.0
959,1001,0.0,70,geometric@0.90,geometric,0.9,0.0
959,1001,0.0,80,geometric@0.90,geometric,0.9,0.0
959,1001,0.0,90,geometric@0.90,geometric,0.9,0.0
959,1001,0.0,100,geometric@0.90,geometric,0.9,0.0
959,1001,0.0,10,min,min,,0.0
959,1001,0.0,20,min,min,,0.0
959,1001,0.0,30,min,min,,0.0
959,1001,0.0,40,min,min,,0.0
959,1001,0.0,50,min,min,,0.0
959,1001,0.0,60,min,min,,0.0
959,1001,0.0,70,min,min,,0.0
959,1001,0.0,80,min,min,,0.0
959,1001,0.0,90,min,min,,0.0
959,1001,0.0,100,min,min,,0.0
959,1001,0.05,10,linear@0.10,linear,0.1,0.0
959,1001,0.05,20,linear@0.10,linear,0.1,0.0
959,1001,0.05,30,linear@0.10,linear,0.1,0.0
959,1001,0.05,40,linear@0.10,linear,0.1,0.0
959,1001,0.05,50,linear@0.10,linear,0.1,0.0
959,1001,0.05,60,linear@0.10,linear,0.1,0.0
959,1001,0.05,70,linear@0.10,linear,0.1,0.0
959,1001,0.05,80,linear@0.10,linear,0.1,0.0
959,1001,0.05,90,linear@0.10,linear,0.1,0.0
959,1001,0.05,100,linear@0.10,linear,0.1,0.0
959,1001,0.05,10,linear@0.50,linear,0.5,0.0
959,1001,0.05,20,linear@0.50,linear,0.5,0.0
959,1001,0.05,30,linear@0.50,linear,0.5,0.0
959,1001,0.05,40,linear@0.50,linear,0.5,0.0
959,1001,0.05,50,linear@0.50,linear,0.5,0.0
959,1001,0.05,60,linear@0.50,linear,0.5,0.0
959,1001,0.05,70,linear@0.50,linear,0.5,0.0
959,1001,0.05,80,linear@0.50,linear,0.5,0.0
959,1001,0.05,90,linear@0.50,linear,0.5,0.0
959,1001,0.05,100,linear@0.50,linear,0.5,0.0
959,1001,0.05,10,linear@0.90,linear,0.9,0.0
959,1001,0.05,20,linear@0.90,linear,0.9,0.1
959,1001,0.05,30,linear@0.90,linear,0.9,0.3333333333333333
959,1001,0.05,40,linear@0.90,linear,0.9,0.35
959,1001,0.05,50,linear@0.90,linear,0.9,0.36
959,1001,0.05,60,linear@0.90,linear,0.9,0.4166666666666667
959,1001,0.05,70,linear@0.90,linear,0.9,0.42857142857142855
959,1001,0.05,80,linear@0.90,linear,0.9,0.45
959,1001,0.05,90,linear@0.90,linear,0.9,0.43333333333333335
959,1001,0.05,100,linear@0.90,linear,0.9,0.42
959,1001,0.05,10,geometric@0.10,geometric,0.1,0.0
959,1001,0.05,20,geometric@0.10,geometric,0.1,0.0
959,1001,0.05,30,geometric@0.10,geometric,0.1,0.0
959,1001,0.05,40,geometric@0.10,geometric,0.1,0.0
959,1001,0.05,50,geometric@0.10,geometric,0.1,0.0
959,1001,0.05,60,geometric@0.10,geometric,0.1,0.0
959,1001,0.05,70,geometric@0.10,geometric,0.1,0.0
959,1001,0.05,80,geometric@0.10,geometric,0.1,0.0
959,1001,0.05,90,geometric@0.10,geometric,0.1,0.0
959,1001,0.05,100,geometric@0.10,geometric,0.1,0.0
959,1001,0.05,10,geometric@0.50,geometric,0.5,0.0
959,1001,0.05,20,geometric@0.50,geometric,0.5,0.0
959,1001,0.05,30,geometric@0.50,geometric,0.5,0.0
959,1001,0.05,40,geometric@0.50,geometric,0.5,0.0
959,1001,0.05,50,geometric@0.50,geometric,0.5,0.0
959,1001,0.05,60,geometric@0.50,geometric,0.5,0.0
959,1001,0.05,70,geometric@0.50,geometric,0.5,0.0
959,1001,0.05,80,geometric@0.50,geometric,0.5,0.0
959,1001,0.05,90,geometric@0.50,geometric,0.5,0.0
959,1001,0.05,100,geometric@0.50,geometric,0.5,0.0
959,1001,0.05,10,geometric@0.90,geometric,0.9,0.0
959,1001,0.05,20,geometric@0.90,geometric,0.9,0.0
959,1001,0.05,30,geometric@0.90,geometric,0.9,0.0
959,1001,0.05,40,geometric@0.90,geometric,0.9,0.0
959,1001,0.05,50,geometric@0.90,geometric,0.9,0.0
959,1001,0.05,60,geometric@0.90,geometric,0.9,0.0
959,1001,0.05,70,geometric@0.90,geometric,0.9,0.0
959,1001,0.05,80,geometric@0.90,geometric,0.9,0.0
959,1001,0.05,90,geometric@0.90,geometric,0.9,0.0
959,1001,0.05,100,geometric@0.90,geometric,0.9,0.0
959,1001,0.05,10,min,min,,0.0
959,1001,0.05,20,min,min,,0.0
959,1001,0.05,30,min,min,,0.0
959,1001,0.05,40,min,min,,0.0
959,1001,0.05,50,min,min,,0.0
959,1001,0.05,60,min,min,,0.0
959,1001,0.05,70,min,min,,0.0
959,1001,0.05,80,min,min,,0.0
959,1001,0.05,90,min,min,,0.0
959,1001,0.05,100,min,min,,0.0
959,1001,0.1,10,linear@0.10,linear,0.1,0.0
959,1001,0.1,20,linear@0.10,linear,0.1,0.0
959,1001,0.1,30,linear@0.10,linear,0.1,0.0
959,1001,0.1,40,linear@0.10,linear,0.1,0.0
959,1001,0.1,50,linear@0.10,linear,0.1,0.0
959,1001,0.1,60,linear@0.10,linear,0.1,0.0
959,1001,0.1,70,linear@0.10,linear,0.1,0.0
959,1001,0.1,80,linear@0.10,linear,0.1,0.0
959,1001,0.1,90,linear@0.10,linear,0.1,0.0
959,1001,0.1,100,linear@0.10,linear,0.1,0.0
959,1001,0.1,10,linear@0.50,linear,0.5,0.0
959,1001,0.1,20,linear@0.50,linear,0.5,0.0
959,1001,0.1,30,linear@0.50,linear,0.5,0.0
959,1001,0.1,40,linear@0.50,linear,0.5,0.0
959,1001,0.1,50,linear@0.50,linear,0.5,0.0
959,1001,0.1,60,linear@0.50,linear,0.5,0.0
959,1001,0.1,70,linear@0.50,linear,0.5,0.0
959,1001,0.1,80,linear@0.50,linear,0.5,0.0
959,1001,0.1,90,linear@0.50,linear,0.5,0.0
959,1001,0.1,100,linear@0.50,linear,0.5,0.0
959,1001,0.1,10,linear@0.90,linear,0.9,0.0
959,1001,0.1,20,linear@0.90,linear,0.9,0.15
959,1001,0.1,30,linear@0.90,linear,0.9,0.43333333333333335
959,1001,0.1,40,linear@0.90,linear,0.9,0.5
959,1001,0.1,50,linear@0.90,linear,0.9,0.46
959,1001,0.1,60,linear@0.90,linear,0.9,0.4666666666666667
959,1001,0.1,70,linear@0.90,linear,0.9,0.4714285714285714
959,1001,0.1,80,linear@0.90,linear,0.9,0.475
959,1001,0.1,90,linear@0.90,linear,0.9,0.4888888888888889
959,1001,0.1,100,linear@0.90,linear,0.9,0.51
959,1001,0.1,10,geometric@0.10,geometric,0.1,0.0
959,1001,0.1,20,geometric@0.10,geometric,0.1,0.0
959,1001,0.1,30,geometric@0.10,geometric,0.1,0.0
959,1001,0.1,40,geometric@0.10,geometric,0.1,0.0
959,1001,0.1,50,geometric@0.10,geometric,0.1,0.0
959,1001,0.1,60,geometric@0.10,geometric,0.1,0.0
959,1001,0.1,70,geometric@0.10,geometric,0.1,0.0
959,1001,0.1,80,geometric@0.10,geometric,0.1,0.0
959,1001,0.1,90,geometric@0.10,geometric,0.1,0.0
959,1001,0.1,100,geometric@0.10,geometric,0.1,0.0
959,1001,0.1,10,geometric@0.50,geometric,0.5,0.0
959,1001,0.1,20,geometric@0.50,geometric,0.5,0.0
959,1001,0.1,30,geometric@0.50,geometric,0.5,0.0
959,1001,0.1,40,geometric@0.50,geometric,0.5,0.0
959,1001,0.1,50,geometric@0.50,geometric,0.5,0.0
959,1001,0.1,60,geometric@0.50,geometric,0.5,0.0
959,1001,0.1,70,geometric@0.50,geometric,0.5,0.0
959,1001,0.1,80,geometric@0.50,geometric,0.5,0.0
959,1001,0.1,90,geometric@0.50,geometric,0.5,0.0
959,1001,0.1,100,geometric@0.50,geometric,0.5,0.0
959,1001,0.1,10,geometric@0.90,geometric,0.9,0.0
959,1001,0.1,20,geometric@0.90,geometric,0.9,0.0
959,1001,0.1,30,geometric@0.90,geometric,0.9,0.0
959,1001,0.1,40,geometric@0.90,geometric,0.9,0.0
959,1001,0.1,50,geometric@0.90,geometric,0.9,0.0
959,1001,0.1,60,geometric@0.90,geometric,0.9,0.0
959,1001,0.1,70,geometric@0.90,geometric,0.9,0.0
959,1001,0.1,80,geometric@0.90,geometric,0.9,0.0
959,1001,0.1,90,geometric@0.90,geometric,0.9,0.0
959,1001,0.1,100,geometric@0.90,geometric,0.9,0.0
959,1001,0.1,10,min,min,,0.0
959,1001,0.1,20,min,min,,0.0
959,1001,0.1,30,min,min,,0.0
959,1001,0.1,40,min,min,,0.0
959,1001,0.1,50,min,min,,0.0
959,1001,0.1,60,min,min,,0.0
959,1001,0.1,70,min,min,,0.0
959,1001,0.1,80,min,min,,0.0
959,1001,0.1,90,min,min,,0.0
959,1001,0.1,100,min,min,,0.0
959,1001,0.2,10,linear@0.10,linear,0.1,0.0
959,1001,0.2,20,linear@0.10,linear,0.1,0.0
959,1001,0.2,30,linear@0.10,linear,0.1,0.0
959,1001,0.2,40,linear@0.10,linear,0.1,0.0
959,1001,0.2,50,linear@0.10,linear,0.1,0.0
959,1001,0.2,60,linear@0.10,linear,0.1,0.0
959,1001,0.2,70,linear@0.10,linear,0.1,0.0
959,1001,0.2,80,linear@0.10,linear,0.1,0.0
959,1001,0.2,90,linear@0.10,linear,0.1,0.0
959,1001,0.2,100,linear@0.10,linear,0.1,0.0
959,1001,0.2,10,linear@0.50,linear,0.5,0.0
959,1001,0.2,20,linear@0.50,linear,0.5,0.0
959,1001,0.2,30,linear@0.50,linear,0.5,0.0
959,1001,0.2,40,linear@0.50,linear,0.5,0.0
959,1001,0.2,50,linear@0.50,linear,0.5,0.0
959,1001,0.2,60,linear@0.50,linear,0.5,0.0
959,1001,0.2,70,linear@0.50,linear,0.5,0.0
959,1001,0.2,80,linear@0.50,linear,0.5,0.0
959,1001,0.2,90,linear@0.50,linear,0.5,0.0
959,1001,0.2,100,linear@0.50,linear,0.5,0.0
959,1001,0.2,10,linear@0.90,linear,0.9,0.0
959,1001,0.2,20,linear@0.90,linear,0.9,0.0
959,1001,0.2,30,linear@0.90,linear,0.9,0.0
959,1001,0.2,40,linear@0.90,linear,0.9,0.0
959,1001,0.2,50,linear@0.90,linear,0.9,0.0
959,1001,0.2,60,linear@0.90,linear,0.9,0.08333333333333333
959,1001,0.2,70,linear@0.90,linear,0.9,0.21428571428571427
959,1001,0.2,80,linear@0.90,linear,0.9,0.3125
959,1001,0.2,90,linear@0.90,linear,0.9,0.3888888888888889
959,1001,0.2,100,linear@0.90,linear,0.9,0.41
959,1001,0.2,10,geometric@0.10,geometric,0.1,0.0
959,1001,0.2,20,geometric@0.10,geometric,0.1,0.0
959,1001,0.2,30,geometric@0.10,geometric,0.1,0.0
959,1001,0.2,40,geometric@0.10,geometric,0.1,0.0
959,1001,0.2,50,geometric@0.10,geometric,0.1,0.0
959,1001,0.2,60,geometric@0.10,geometric,0.1,0.0
959,1001,0.2,70,geometric@0.10,geometric,0.1,0.0
959,1001,0.2,80,geometric@0.10,geometric,0.1,0.0
959,1001,0.2,90,geometric@0.10,geometric,0.1,0.0
959,1001,0.2,100,geometric@0.10,geometric,0.1,0.0
959,1001,0.2,10,geometric@0.50,geometric,0.5,0.0
959,1001,0.2,20,geometric@0.50,geometric,0.5,0.0
959,1001,0.2,30,geometric@0.50,geometric,0.5,0.0
959,1001,0.2,40,geometric@0.50,geometric,0.5,0.0
959,1001,0.2,50,geometric@0.50,geometric,0.5,0.0
959,1001,0.2,60,geometric@0.50,geometric,0.5,0.0
959,1001,0.2,70,geometric@0.50,geometric,0.5,0.0
959,1001,0.2,80,geometric@0.50,geometric,0.5,0.0
959,1001,0.2,90,geometric@0.50,geometric,0.5,0.0
959,1001,0.2,100,geometric@0.50,geometric,0.5,0.0
959,1001,0.2,10,geometric@0.90,geometric,0.9,0.0
959,1001,0.2,20,geometric@0.90,geometric,0.9,0.0
959,1001,0.2,30,geometric@0.90,geometric,0.9,0.0
959,1001,0.2,40,geometric@0.90,geometric,0.9,0.0
959,1001,0.2,50,geometric@0.90,geometric,0.9,0.0
959,1001,0.2,60,geometric@0.90,geometric,0.9,0.0
959,1001,0.2,70,geometric@0.90,geometric,0.9,0.0
959,1001,0.2,80,geometric@0.90,geometric,0.9,0.0
959,1001,0.2,90,geometric@0.90,geometric,0.9,0.0
959,1001,0.2,100,geometric@0.90,geometric,0.9,0.0
959,1001,0.2,10,min,min,,0.0
959,1001,0.2,20,min,min,,0.0
959,1001,0.2,30,min,min,,0.0
959,1001,0.2,40,min,min,,0.0
959,1001,0.2,50,min,min,,0.0
959,1001,0.2,60,min,min,,0.0
959,1001,0.2,70,min,min,,0.0
959,1001,0.2,80,min,min,,0.0
959,1001,0.2,90,min,min,,0.0
959,1001,0.2,100,min,min,,0.0
960,1002,0.0,10,linear@0.10,linear,0.1,0.0
960,1002,0.0,20,linear@0.10,linear,0.1,0.0
960,1002,0.0,30,linear@0.10,linear,0.1,0.0
960,1002,0.0,40,linear@0.10,linear,0.1,0.0
960,1002,0.0,50,linear@0.10,linear,0.1,0.0
960,1002,0.0,60,linear@0.10,linear,0.1,0.0
960,1002,0.0,70,linear@0.10,linear,0.1,0.0
960,1002,0.0,80,linear@0.10,linear,0.1,0.0
960,1002,0.0,90,linear@0.10,linear,0.1,0.0
960,1002,0.0,100,linear@0.10,linear,0.1,0.0
960,1002,0.0,10,linear@0.50,linear,0.5,0.0
960,1002,0.0,20,linear@0.50,linear,0.5,0.0
960,1002,0.0,30,linear@0.50,linear,0.5,0.0
960,1002,0.0,40,linear@0.50,linear,0.5,0.0
960,1002,0.0,50,linear@0.50,linear,0.5,0.0
960,1002,0.0,60,linear@0.50,linear,0.5,0.0
960,1002,0.0,70,linear@0.50,linear,0.5,0.0
960,1002,0.0,80,linear@0.50,linear,0.5,0.0
960,1002,0.0,90,linear@0.50,linear,0.5,0.0
960,1002,0.0,100,linear@0.50,linear,0.5,0.0
960,1002,0.0,10,linear@0.90,linear,0.9,0.1
960,1002,0.0,20,linear@0.90,linear,0.9,0.2
960,1002,0.0,30,linear@0.90,linear,0.9,0.23333333333333334
960,1002,0.0,40,linear@0.90,linear,0.9,0.325
960,1002,0.0,50,linear@0.90,linear,0.9,0.36
960,1002,0.0,60,linear@0.90,linear,0.9,0.43333333333333335
960,1002,0.0,70,linear@0.90,linear,0.9,0.45714285714285713
960,1002,0.0,80,linear@0.90,linear,0.9,0.475
960,1002,0.0,90,linear@0.90,linear,0.9,0.4666666666666667
960,1002,0.0,100,linear@0.90,linear,0.9,0.46
960,1002,0.0,10,geometric@0.10,geometric,0.1,0.0
960,1002,0.0,20,geometric@0.10,geometric,0.1,0.0
960,1002,0.0,30,geometric@0.10,geometric,0.1,0.0
960,1002,0.0,40,geometric@0.10,geometric,0.1,0.0
960,1002,0.0,50,geometric@0.10,geometric,0.1,0.0
960,1002,0.0,60,geometric@0.10,geometric,0.1,0.0
960,1002,0.0,70,geometric@0.10,geometric,0.1,0.0
960,1002,0.0,80,geometric@0.10,geometric,0.1,0.0
960,1002,0.0,90,geometric@0.10,geometric,0.1,0.0
960,1002,0.0,100,geometric@0.10,geometric,0.1,0.0
960,1002,0.0,10,geometric@0.50,geometric,0.5,0.0
960,1002,0.0,20,geometric@0.50,geometric,0.5,0.0
960,1002,0.0,30,geometric@0.50,geometric,0.5,0.0
960,1002,0.0,40,geometric@0.50,geometric,0.5,0.0
960,1002,0.0,50,geometric@0.50,geometric,0.5,0.0
960,1002,0.0,60,geometric@0.50,geometric,0.5,0.0
960,1002,0.0,70,geometric@0.50,geometric,0.5,0.0
960,1002,0.0,80,geometric@0.50,geometric,0.5,0.0
960,1002,0.0,90,geometric@0.50,geometric,0.5,0.0
960,1002,0.0,100,geometric@0.50,geometric,0.5,0.0
960,1002,0.0,10,geometric@0.90,geometric,0.9,0.0
960,1002,0.0,20,geometric@0.90,geometric,0.9,0.0
960,1002,0.0,30,geometric@0.90,geometric,0.9,0.0
960,1002,0.0,40,geometric@0.90,geometric,0.9,0.0
960,1002,0.0,50,geometric@0.90,geometric,0.9,0.0
960,1002,0.0,60,geometric@0.90,geometric,0.9,0.0
960,1002,0.0,70,geometric@0.90,geometric,0.9,0.0
960,1002,0.0,80,geometric@0.90,geometric,0.9,0.0
960,1002,0.0,90,geometric@0.90,geometric,0.9,0.0
960,1002,0.0,100,geometric@0.90,geometric,0.9,0.0
960,1002,0.0,10,min,min,,0.0
960,1002,0.0,20,min,min,,0.0
960,1002,0.0,30,min,min,,0.0
960,1002,0.0,40,min,min,,0.0
960,1002,0.0,50,min,min,,0.0
960,1002,0.0,60,min,min,,0.0
960,1002,0.0,70,min,min,,0.0
960,1002,0.0,80,min,min,,0.0
960,1002,0.0,90,min,min,,0.0
960,1002,0.0,100,min,min,,0.0
960,1002,0.05,10,linear@0.10,linear,0.1,0.0
960,1002,0.05,20,linear@0.10,linear,0.1,0.0
960,1002,0.05,30,linear@0.10,linear,0.1,0.0
960,1002,0.05,40,linear@0.10,linear,0.1,0.0
960,1002,0.05,50,linear@0.10,linear,0.1,0.0
960,1002,0.05,60,linear@0.10,linear,0.1,0.0
960,1002,0.05,70,linear@0.10,linear,0.1,0.0
960,1002,0.05,80,linear@0.10,linear,0.1,0.0
960,1002,0.05,90,linear@0.10,linear,0.1,0.0
960,1002,0.05,100,linear@0.10,linear,0.1,0.0
960,1002,0.05,10,linear@0.50,linear,0.5,0.0
960,1002,0.05,20,linear@0.50,linear,0.5,0.0
960,1002,0.05,30,linear@0.50,linear,0.5,0.0
960,1002,0.05,40,linear@0.50,linear,0.5,0.0
960,1002,0.05,50,linear@0.50,linear,0.5,0.0
960,1002,0.05,60,linear@0.50,linear,0.5,0.0
960,1002,0.05,70,linear@0.50,linear,0.5,0.0
960,1002,0.05,80,linear@0.50,linear,0.5,0.0
960,1002,0.05,90,linear@0.50,linear,0.5,0.0
960,1002,0.05,100,linear@0.50,linear,0.5,0.0
960,1002,0.05,10,linear@0.90,linear,0.9,0.0
960,1002,0.05,20,linear@0.90,linear,0.9,0.25
960,1002,0.05,30,linear@0.90,linear,0.9,0.36666666666666664
960,1002,0.05,40,linear@0.90,linear,0.9,0.4
960,1002,0.05,50,linear@0.90,linear,0.9,0.48
960,1002,0.05,60,linear@0.90,linear,0.9,0.48333333333333334
960,1002,0.05,70,linear@0.90,linear,0.9,0.4714285714285714
960,1002,0.05,80,linear@0.90,linear,0.9,0.4875
960,1002,0.05,90,linear@0.90,linear,0.9,0.4777777777777778
960,1002,0.05,100,linear@0.90,linear,0.9,0.47
960,1002,0.05,10,geometric@0.10,geometric,0.1,0.0
960,1002,0.05,20,geometric@0.10,geometric,0.1,0.0
960,1002,0.05,30,geometric@0.10,geometric,0.1,0.0
960,1002,0.05,40,geometric@0.10,geometric,0.1,0.0
960,1002,0.05,50,geometric@0.10,geometric,0.1,0.0
960,1002,0.05,60,geometric@0.10,geometric,0.1,0.0
960,1002,0.05,70,geometric@0.10,geometric,0.1,0.0
960,1002,0.05,80,geometric@0.10,geometric,0.1,0.0
960,1002,0.05,90,geometric@0.10,geometric,0.1,0.0
960,1002,0.05,100,geometric@0.10,geometric,0.1,0.0
960,1002,0.05,10,geometric@0.50,geometric,0.5,0.0
960,1002,0.05,20,geometric@0.50,geometric,0.5,0.0
960,1002,0.05,30,geometric@0.50,geometric,0.5,0.0
960,1002,0.05,40,geometric@0.50,geometric,0.5,0.0
960,1002,0.05,50,geometric@0.50,geometric,0.5,0.0
960,1002,0.05,60,geometric@0.50,geometric,0.5,0.0
960,1002,0.05,70,geometric@0.50,geometric,0.5,0.0
960,1002,0.05,80,geometric@0.50,geometric,0.5,0.0
960,1002,0.05,90,geometric@0.50,geometric,0.5,0.0
960,1002,0.05,100,geometric@0.50,geometric,0.5,0.0
960,1002,0.05,10,geometric@0.90,geometric,0.9,0.0
960,1002,0.05,20,geometric@0.90,geometric,0.9,0.0
960,1002,0.05,30,geometric@0.90,geometric,0.9,0.0
960,1002,0.05,40,geometric@0.90,geometric,0.9,0.0
960,1002,0.05,50,geometric@0.90,geometric,0.9,0.0
960,1002,0.05,60,geometric@0.90,geometric,0.9,0.0
960,1002,0.05,70,geometric@0.90,geometric,0.9,0.0
960,1002,0.05,80,geometric@0.90,geometric,0.9,0.0
960,1002,0.05,90,geometric@0.90,geometric,0.9,0.0
960,1002,0.05,100,geometric@0.90,geometric,0.9,0.0
960,1002,0.05,10,min,min,,0.0
960,1002,0.05,20,min,min,,0.0
960,1002,0.05,30,min,min,,0.0
960,1002,0.05,40,min,min,,0.0
960,1002,0.05,50,min,min,,0.0
960,1002,0.05,60,min,min,,0.0
960,1002,0.05,70,min,min,,0.0
960,1002,0.05,80,min,min,,0.0
960,1002,0.05,90,min,min,,0.0
960,1002,0.05,100,min,min,,0.0
960,1002,0.1,10,linear@0.10,linear,0.1,0.0
960,1002,0.1,20,linear@0.10,linear,0.1,0.0
960,1002,0.1,30,linear@0.10,linear,0.1,0.0
960,1002,0.1,40,linear@0.10,linear,0.1,0.0
960,1002,0.1,50,linear@0.10,linear,0.1,0.0
960,1002,0.1,60,linear@0.10,linear,0.1,0.0
960,1002,0.1,70,linear@0.10,linear,0.1,0.0
960,1002,0.1,80,linear@0.10,linear,0.1,0.0
960,1002,0.1,90,linear@0.10,linear,0.1,0.0
960,1002,0.1,100,linear@0.10,linear,0.1,0.0
960,1002,0.1,10,linear@0.50,linear,0.5,0.0
960,1002,0.1,20,linear@0.50,linear,0.5,0.0
960,1002,0.1,30,linear@0.50,linear,0.5,0.0
960,1002,0.1,40,linear@0.50,linear,0.5,0.0
960,1002,0.1,50,linear@0.50,linear,0.5,0.0
960,1002,0.1,60,linear@0.50,linear,0.5,0.0
960,1002,0.1,70,linear@0.50,linear,0.5,0.0
960,1002,0.1,80,linear@0.50,linear,0.5,0.0
960,1002,0.1,90,linear@0.50,linear,0.5,0.0
960,1002,0.1,100,linear@0.50,linear,0.5,0.0
960,1002,0.1,10,linear@0.90,linear,0.9,0.0
960,1002,0.1,20,linear@0.90,linear,0.9,0.0
960,1002,0.1,30,linear@0.90,linear,0.9,0.2
960,1002,0.1,40,linear@0.90,linear,0.9,0.4
960,1002,0.1,50,linear@0.90,linear,0.9,0.48
960,1002,0.1,60,linear@0.90,linear,0.9,0.4666666666666667
960,1002,0.1,70,linear@0.90,linear,0.9,0.4857142857142857
960,1002,0.1,80,linear@0.90,linear,0.9,0.4875
960,1002,0.1,90,linear@0.90,linear,0.9,0.5
960,1002,0.1,100,linear@0.90,linear,0.9,0.49
960,1002,0.1,10,geometric@0.10,geometric,0.1,0.0
960,1002,0.1,20,geometric@0.10,geometric,0.1,0.0
960,1002,0.1,30,geometric@0.10,geometric,0.1,0.0
960,1002,0.1,40,geometric@0.10,geometric,0.1,0.0
960,1002,0.1,50,geometric@0.10,geometric,0.1,0.0
960,1002,0.1,60,geometric@0.10,geometric,0.1,0.0
960,1002,0.1,70,geometric@0.10,geometric,0.1,0.0
960,1002,0.1,80,geometric@0.10,geometric,0.1,0.0
960,1002,0.1,90,geometric@0.10,geometric,0.1,0.0
960,1002,0.1,100,geometric@0.10,geometric,0.1,0.0
960,1002,0.1,10,geometric@0.50,geometric,0.5,0.0
960,1002,0.1,20,geometric@0.50,geometric,0.5,0.0
960,1002,0.1,30,geometric@0.50,geometric,0.5,0.0
960,1002,0.1,40,geometric@0.50,geometric,0.5,0.0
960,1002,0.1,50,geometric@0.50,geometric,0.5,0.0
960,1002,0.1,60,geometric@0.50,geometric,0.5,0.0
960,1002,0.1,70,geometric@0.50,geometric,0.5,0.0
960,1002,0.1,80,geometric@0.50,geometric,0.5,0.0
960,1002,0.1,90,geometric@0.50,geometric,0.5,0.0
960,1002,0.1,100,geometric@0.50,geometric,0.5,0.0
960,1002,0.1,10,geometric@0.90,geometric,0.9,0.0
960,1002,0.1,20,geometric@0.90,geometric,0.9,0.0
960,1002,0.1,30,geometric@0.90,geometric,0.9,0.0
960,1002,0.1,40,geometric@0.90,geometric,0.9,0.0
960,1002,0.1,50,geometric@0.90,geometric,0.9,0.0
960,1002,0.1,60,geometric@0.90,geometric,0.9,0.0
960,1002,0.1,70,geometric@0.90,geometric,0.9,0.0
960,1002,0.1,80,geometric@0.90,geometric,0.9,0.0
960,1002,0.1,90,geometric@0.90,geometric,0.9,0.0
960,1002,0.1,100,geometric@0.90,geometric,0.9,0.0
960,1002,0.1,10,min,min,,0.0
960,1002,0.1,20,min,min,,0.0
960,1002,0.1,30,min,min,,0.0
960,1002,0.1,40,min,min,,0.0
960,1002,0.1,50,min,min,,0.0
960,1002,0.1,60,min,min,,0.0
960,1002,0.1,70,min,min,,0.0
960,1002,0.1,80,min,min,,0.0
960,1002,0.1,90,min,min,,0.0
960,1002,0.1,100,min,min,,0.0
960,1002,0.2,10,linear@0.10,linear,0.1,0.0
960,1002,0.2,20,linear@0.10,linear,0.1,0.0
960,1002,0.2,30,linear@0.10,linear,0.1,0.0
960,1002,0.2,40,linear@0.10,linear,0.1,0.0
960,1002,0.2,50,linear@0.10,linear,0.1,0.0
960,1002,0.2,60,linear@0.10,linear,0.1,0.0
960,1002,0.2,70,linear@0.10,linear,0.1,0.0
960,1002,0.2,80,linear@0.10,linear,0.1,0.0
960,1002,0.2,90,linear@0.10,linear,0.1,0.0
960,1002,0.2,100,linear@0.10,linear,0.1,0.0
960,1002,0.2,10,linear@0.50,linear,0.5,0.0
960,1002,0.2,20,linear@0.50,linear,0.5,0.0
960,1002,0.2,30,linear@0.50,linear,0.5,0.0
960,1002,0.2,40,linear@0.50,linear,0.5,0.0
960,1002,0.2,50,linear@0.50,linear,0.5,0.0
960,1002,0.2,60,linear@0.50,linear,0.5,0.0
960,1002,0.2,70,linear@0.50,linear,0.5,0.0
960,1002,0.2,80,linear@0.50,linear,0.5,0.0
960,1002,0.2,90,linear@0.50,linear,0.5,0.0
960,1002,0.2,100,linear@0.50,linear,0.5,0.0
960,1002,0.2,10,linear@0.90,linear,0.9,0.0
960,1002,0.2,20,linear@0.90,linear,0.9,0.0
960,1002,0.2,30,linear@0.90,linear,0.9,0.0
960,1002,0.2,40,linear@0.90,linear,0.9,0.0
960,1002,0.2,50,linear@0.90,linear,0.9,0.0
960,1002,0.2,60,linear@0.90,linear,0.9,0.11666666666666667
960,1002,0.2,70,linear@0.90,linear,0.9,0.24285714285714285
960,1002,0.2,80,linear@0.90,linear,0.9,0.3375
960,1002,0.2,90,linear@0.90,linear,0.9,0.4111111111111111
960,1002,0.2,100,linear@0.90,linear,0.9,0.4
